region,cases,deaths,recovered
USA,6910127,202882,4178220
India,5305475,85625,4205201
Brazil,4466828,135203,3753082
Russia,1091186,19195,901207
Peru,750098,31146,594513
Colombia,743945,23665,615457
Mexico,684113,72179,488416
Spain,659334,30495,N/A
South Africa,657627,15857,586844
Argentina,601713,12491,467286
Chile,442827,12199,415981
France,428696,31249,91574
Iran,416198,23952,355505
UK,385936,41732,N/A
Bangladesh,345805,4881,252335
Saudi Arabia,328720,4430,308352
Iraq,311690,8408,245305
Pakistan,304386,6408,291683
Turkey,299810,7377,264805
Italy,294932,35668,216807
Philippines,279526,4830,208790
Germany,270653,9463,241300
Indonesia,236519,9336,170774
Israel,179071,1196,130024
Ukraine,169472,3468,75486
Canada,141566,9201,123512
Bolivia,129419,7511,87716
Qatar,122917,209,119822
Ecuador,122257,11029,97063
Romania,110217,4360,88235
Kazakhstan,107134,1671,101610
Dominican Republic,106732,2034,80179
Panama,104138,2213,77881
Egypt,101641,5715,87158
Kuwait,98528,580,88776
Belgium,97976,9936,18854
Morocco,97264,1755,76690
Oman,91753,818,84648
Netherlands,90047,6273,N/A
Sweden,88237,5865,N/A
Guatemala,83664,3036,73260
UAE,83433,403,72790
Poland,77328,2270,63312
Japan,77009,1473,69253
Belarus,75230,773,73098
Honduras,70120,2122,20677
Ethiopia,67515,1072,27638
Portugal,67176,1894,45053
Venezuela,64284,520,52564
Bahrain,63189,220,56087
Costa Rica,62374,686,23160
Nepal,61593,390,43820
Singapore,57543,27,57071
Nigeria,56735,1093,48092
Uzbekistan,50253,419,46527
Algeria,49413,1659,34818
Switzerland,49283,2045,39900
Armenia,46910,926,42369
Ghana,45714,294,44896
Moldova,45648,1186,33734
Kyrgyzstan,45244,1063,41415
Czechia,45228,494,23652
Azerbaijan,38894,572,36424
Afghanistan,38883,1437,32576
Kenya,36724,646,23709
Austria,36661,763,28451
Palestine,34401,250,23333
Serbia,32757,739,31411
Ireland,32271,1792,23364
Paraguay,31113,584,16313
Lebanon,27518,281,10739
El Salvador,27346,804,20825
Australia,26861,837,23855
Libya,26438,418,14207
Bosnia and Herzegovina,24897,752,17365
S. Korea,22783,377,19771
Denmark,21847,635,17110
Cameroon,20303,415,18837
Ivory Coast,19158,120,18330
Bulgaria,18544,749,13391
North Macedonia,16417,683,13732
Hungary,16111,669,4240
Madagascar,15971,217,14587
Greece,14738,327,3804
Senegal,14645,301,11051
Croatia,14513,244,12169
Zambia,13928,326,13029
Sudan,13535,836,6759
Norway,12708,267,10371
Albania,12073,353,6831
DRC,10456,268,9863
Namibia,10207,108,7947
Guinea,10183,63,9642
Malaysia,10147,129,9264
French Guiana,9659,65,9298
Maldives,9494,33,8033
Tajikistan,9259,73,8026
Finland,8858,339,7700
Gabon,8678,53,7827
Tunisia,8570,133,2342
Haiti,8556,220,6315
Zimbabwe,7633,224,5841
Luxembourg,7541,124,6641
Montenegro,7503,129,4892
Mauritania,7346,161,6865
Mozambique,6264,40,3502
Slovakia,6256,39,3390
Malawi,5711,179,4000
Uganda,5594,61,2544
Djibouti,5399,61,5333
Eswatini,5191,103,4439
Cabo Verde,5141,50,4548
Cuba,5004,111,4249
Equatorial Guinea,5002,83,4509
Hong Kong,4997,103,4696
Nicaragua,4961,147,2913
Congo,4934,88,3887
CAR,4782,62,1830
Suriname,4671,95,4160
Rwanda,4671,25,2845
Myanmar,4467,70,1130
Jamaica,4374,51,1225
Jordan,4344,29,2511
Slovenia,4195,140,2939
Angola,3848,147,1443
Syria,3731,168,918
Lithuania,3565,87,2181
Mayotte,3541,40,2964
Trinidad and Tobago,3512,60,822
Thailand,3497,58,3328
Gambia,3473,107,1951
Guadeloupe,3426,26,837
Somalia,3390,98,2812
Aruba,3382,23,1742
Sri Lanka,3281,13,3060
Réunion,3194,15,1794
Bahamas,3177,69,1626
Georgia,3119,19,1435
Mali,2991,128,2332
Estonia,2814,64,2357
Malta,2634,17,1996
South Sudan,2599,49,1290
Botswana,2567,13,624
Benin,2280,40,1950
Guinea-Bissau,2275,39,1127
Iceland,2230,10,2112
Sierra Leone,2153,72,1649
Guyana,2027,60,1302
Yemen,2024,585,1221
Uruguay,1876,46,1582
New Zealand,1809,25,1714
Burkina Faso,1767,56,1166
Togo,1618,41,1243
Belize,1567,19,742
Cyprus,1565,22,1282
Andorra,1564,53,1164
Latvia,1498,36,1248
Liberia,1334,82,1214
Lesotho,1327,33,687
Niger,1183,69,1104
Martinique,1122,18,98
Chad,1115,81,962
French Polynesia,1099,2,672
Vietnam,1068,35,941
Sao Tome and Principe,907,15,873
San Marino,723,42,663
Diamond Princess,712,13,651
Turks and Caicos,663,5,565
Channel Islands,644,48,575
Sint Maarten,565,19,477
Papua New Guinea,516,6,232
Tanzania,509,21,183
Taiwan,503,7,478
Burundi,473,1,374
Comoros,470,7,449
Faeroe Islands,430,NA,412
Mauritius,366,10,338
Eritrea,364,NA,305
Gibraltar,346,NA,315
Isle of Man,339,24,312
Saint Martin,330,6,206
Mongolia,311,NA,302
Cambodia,275,NA,274
Bhutan,252,NA,182
Curaçao,228,1,83
Cayman Islands,208,1,204
Monaco,191,1,152
Barbados,185,7,171
Bermuda,178,9,164
Brunei,145,3,141
Seychelles,141,NA,136
Liechtenstein,112,1,108
Antigua and Barbuda,95,3,92
British Virgin Islands,69,1,40
St. Vincent Grenadines,64,NA,64
Macao,46,NA,46
Caribbean Netherlands,36,1,17
Fiji,32,2,26
Saint Lucia,27,NA,26
Timor-Leste,27,NA,26
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
St. Barth,23,NA,16
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Saint Pierre Miquelon,11,NA,5
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85255,4634,80456
Total:,8232038,295955,5108917
Total:,9223015,173540,7507577
Total:,7370730,234614,6116330
Total:,4351571,215493,2353502
Total:,1396268,33651,1143387
Total:,30343,872,26525
Total:,721,15,651
Total:,30604686,954140,22256889
