region,cases,deaths,recovered
Cabo Verde,3699,38,2749
Rwanda,3672,15,1863
Mozambique,3651,21,1968
Thailand,3410,58,3237
Tunisia,3323,73,1504
Mayotte,3301,40,2964
Somalia,3275,95,2443
Sri Lanka,2988,12,2842
Lithuania,2810,86,1816
Slovenia,2797,133,2236
Uganda,2756,28,1288
Gambia,2743,93,638
Mali,2730,126,2054
South Sudan,2514,47,1290
Syria,2504,100,569
Angola,2415,105,1335
Estonia,2343,64,2076
Guinea-Bissau,2205,34,1127
Benin,2145,40,1738
Iceland,2092,10,1964
Sierra Leone,2013,70,1581
Yemen,1933,562,1098
Bahamas,1923,48,733
Jamaica,1870,19,846
Aruba,1848,8,608
Malta,1820,10,1186
Jordan,1801,15,1364
New Zealand,1714,22,1561
Botswana,1633,6,224
Uruguay,1551,43,1333
Trinidad and Tobago,1476,15,594
Cyprus,1467,20,935
Georgia,1455,19,1196
Réunion,1410,6,692
Latvia,1375,34,1163
Burkina Faso,1352,55,1058
Togo,1341,27,968
Liberia,1298,82,832
Niger,1173,69,1084
Guyana,1140,32,616
Andorra,1098,53,893
Lesotho,1051,31,526
Vietnam,1038,30,663
Chad,1004,77,875
Guadeloupe,935,15,289
Sao Tome and Principe,894,15,846
Belize,818,12,54
Diamond Princess,712,13,651
San Marino,710,42,658
Channel Islands,623,48,545
Myanmar,602,6,349
Martinique,596,16,98
Tanzania,509,21,183
Taiwan,487,7,462
Turks and Caicos,482,3,102
Papua New Guinea,453,5,232
Sint Maarten,444,17,179
Burundi,431,1,345
Comoros,422,7,399
French Polynesia,415,NA,202
Faeroe Islands,411,NA,361
Mauritius,355,10,335
Isle of Man,336,24,312
Eritrea,317,NA,284
Mongolia,301,NA,291
Gibraltar,274,NA,221
Cambodia,273,NA,265
Cayman Islands,205,1,202
Saint Martin,198,5,52
Bhutan,184,NA,119
Bermuda,168,9,151
Barbados,165,7,140
Brunei,144,3,139
Seychelles,136,NA,127
Monaco,125,1,86
Liechtenstein,106,1,96
Antigua and Barbuda,94,3,89
St. Vincent Grenadines,60,NA,57
Curaçao,55,1,35
Macao,46,NA,46
Fiji,28,2,23
Timor-Leste,27,NA,25
British Virgin Islands,26,1,8
Saint Lucia,26,NA,25
Grenada,24,NA,24
New Caledonia,23,NA,23
Laos,22,NA,21
Dominica,20,NA,18
St. Barth,17,NA,9
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Caribbean Netherlands,13,NA,7
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,1
Anguilla,3,NA,3
China,85013,4634,80091
Total:,7165638,266522,4104236
Total:,6050921,196756,4656373
Total:,6718815,137150,5353904
Total:,3494754,206851,2042875
Total:,1226388,28923,958323
Total:,28081,612,22674
Total:,721,15,651
Total:,24685318,836829,17139036
