region,cases,deaths,recovered
Burkina Faso,1733,56,1141
Togo,1595,40,1219
Cyprus,1540,22,1282
Belize,1528,19,663
Latvia,1482,35,1248
Andorra,1438,53,945
Liberia,1327,82,1214
Lesotho,1327,33,687
Niger,1182,69,1104
Martinique,1122,18,98
French Polynesia,1099,2,672
Chad,1087,81,944
Vietnam,1063,35,931
Sao Tome and Principe,907,15,871
San Marino,723,42,663
Diamond Princess,712,13,651
Turks and Caicos,648,5,532
Channel Islands,639,48,575
Sint Maarten,549,19,430
Papua New Guinea,511,6,232
Tanzania,509,21,183
Taiwan,499,7,476
Burundi,472,1,374
Comoros,467,7,446
Faeroe Islands,428,NA,412
Mauritius,365,10,338
Eritrea,364,NA,304
Isle of Man,339,24,312
Gibraltar,334,NA,307
Saint Martin,330,6,206
Mongolia,311,NA,301
Cambodia,275,NA,274
Bhutan,246,NA,173
Cayman Islands,208,1,204
Barbados,184,7,169
Monaco,178,1,133
Bermuda,177,9,164
Curaçao,169,1,61
Brunei,145,3,139
Seychelles,140,NA,136
Liechtenstein,111,1,105
Antigua and Barbuda,95,3,91
British Virgin Islands,66,1,37
St. Vincent Grenadines,64,NA,62
Macao,46,NA,46
Fiji,32,2,24
Caribbean Netherlands,28,1,17
Saint Lucia,27,NA,26
Timor-Leste,27,NA,26
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
St. Barth,23,NA,16
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Saint Pierre Miquelon,11,NA,5
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85214,4634,80437
Total:,8087748,292527,4978401
Total:,8838929,168026,7168216
Total:,7224023,231040,5973645
Total:,4169717,213547,2270067
Total:,1372731,33126,1121263
Total:,30248,859,26304
Total:,721,15,651
Total:,29724117,939140,21538547
