region,cases,deaths,recovered
USA,6389057,192111,3635854
Brazil,4091801,125584,3278243
India,4023179,69635,3107223
Russia,1015105,17649,832747
Peru,676848,29554,498523
Colombia,650062,20888,498221
South Africa,635078,14678,557818
Mexico,623090,66851,434667
Spain,517133,29418,N/A
Argentina,461882,9623,331621
Chile,418469,11494,391248
Iran,382772,22044,330308
UK,342351,41537,N/A
Bangladesh,321615,4412,216191
Saudi Arabia,319141,4015,295063
France,309156,30724,87206
Pakistan,298025,6340,282553
Turkey,276555,6564,249108
Italy,274644,35518,209027
Iraq,252075,7359,191368
Germany,250281,9401,226208
Philippines,232072,3737,160549
Indonesia,187537,7832,134181
Ukraine,133787,2811,61649
Canada,131124,9141,115926
Israel,126419,993,100357
Qatar,119637,201,116538
Bolivia,119580,5343,67844
Ecuador,117175,6674,102200
Kazakhstan,106225,1588,99018
Egypt,99582,5495,76305
Dominican Republic,96629,1801,70871
Panama,95596,2063,68742
Romania,92595,3812,39626
Kuwait,88243,537,79417
Belgium,87174,9901,18534
Oman,86380,705,81828
Sweden,84985,5835,N/A
Guatemala,77040,2825,65029
Netherlands,73208,6237,N/A
UAE,72766,387,63158
Belarus,72485,701,71510
Japan,70268,1330,60417
Poland,69820,2100,49820
Morocco,68605,1292,52483
Honduras,63798,1984,12347
Portugal,59457,1833,42576
Singapore,56948,27,56174
Ethiopia,56516,880,20612
Nigeria,54743,1051,42816
Bahrain,54095,195,50323
Venezuela,50973,412,41249
Algeria,45773,1539,32259
Costa Rica,45680,469,18053
Ghana,44777,283,43693
Armenia,44461,891,39257
Kyrgyzstan,44293,1060,39599
Nepal,44236,271,25561
Switzerland,43532,2013,36500
Uzbekistan,42998,338,40392
Moldova,38906,1047,27017
Afghanistan,38304,1409,29713
Azerbaijan,37031,543,34419
Kenya,34884,589,21059
Serbia,31772,721,30387
Ireland,29303,1777,23364
Austria,28729,735,24513
Czechia,27249,429,19027
Australia,26207,748,22172
El Salvador,26099,752,15369
Palestine,25142,170,16437
Bosnia and Herzegovina,21142,639,14476
S. Korea,21010,333,16009
Paraguay,20654,398,10523
Cameroon,19604,415,18448
Lebanon,19490,183,5592
Ivory Coast,18269,119,17162
Denmark,17547,627,15586
Bulgaria,16954,665,12046
Libya,16445,262,1910
Madagascar,15187,198,14075
North Macedonia,14871,609,12054
Senegal,13881,289,9723
Sudan,13189,823,6612
Zambia,12639,292,11572
Croatia,11428,195,8530
Norway,11231,264,9348
Greece,11200,279,3804
DRC,10149,259,9367
Albania,9967,306,5882
Guinea,9649,61,8832
Malaysia,9385,128,9092
French Guiana,9276,62,8792
Tajikistan,8724,69,7515
Gabon,8601,53,7424
Maldives,8361,29,5642
Haiti,8326,212,5870
Namibia,8323,87,3611
Finland,8225,336,7350
Hungary,7382,621,3944
Mauritania,7126,160,6623
Luxembourg,6854,124,N/A
Zimbabwe,6837,206,5345
Malawi,5608,175,3533
Djibouti,5387,60,5327
Montenegro,5275,106,4203
Equatorial Guinea,4972,83,4413
Hong Kong,4851,94,4456
Eswatini,4780,94,3844
CAR,4729,62,1818
Nicaragua,4668,141,2913
Congo,4628,102,1742
Tunisia,4542,87,1699
Rwanda,4304,18,2191
Slovakia,4300,37,2693
Cuba,4266,100,3487
Mozambique,4265,26,2511
Suriname,4252,75,3366
Cabo Verde,4200,41,3562
Thailand,3438,58,3279
Mayotte,3374,40,2964
Uganda,3353,35,1564
Somalia,3332,97,2696
Gambia,3120,99,1295
