region,cases,deaths,recovered
USA,6369790,191644,3587380
Brazil,4054474,124922,3247610
India,4020239,69635,3104512
Russia,1015105,17649,832747
Peru,670145,29405,489886
Colombia,641574,20618,489151
South Africa,633015,14563,554887
Mexico,616894,66329,430287
Spain,498989,29418,N/A
Argentina,451198,9468,331621
Chile,418469,11494,391248
Iran,382772,22044,330308
UK,342351,41537,N/A
Bangladesh,321615,4412,216191
Saudi Arabia,319141,4015,295063
France,309156,30706,87206
Pakistan,297512,6335,282268
Turkey,276555,6564,249108
Italy,274644,35518,209027
Iraq,252075,7359,191368
Germany,250281,9401,224600
Philippines,232072,3737,160549
Indonesia,187537,7832,134181
Ukraine,130951,2761,59676
Canada,130825,9141,115669
Israel,126419,993,100357
Qatar,119637,201,116538
Bolivia,118781,5288,65884
Ecuador,117175,6674,102200
Kazakhstan,106121,1588,98585
Egypt,99425,5479,75415
Dominican Republic,96629,1801,70871
Panama,94914,2046,68198
Romania,92595,3812,39626
Kuwait,88243,537,79417
Belgium,86544,9899,18513
Oman,86380,705,81828
Sweden,84985,5835,N/A
Guatemala,76358,2804,64399
Netherlands,73208,6237,N/A
UAE,72766,387,63158
Belarus,72485,701,71510
Poland,69820,2100,49820
Japan,69599,1319,59524
Morocco,68605,1292,52483
Honduras,63158,1954,11618
Portugal,59457,1833,42576
Singapore,56948,27,56174
Ethiopia,56516,880,20612
Nigeria,54588,1048,42627
Bahrain,53433,195,50013
Venezuela,49877,402,40574
Algeria,45773,1539,32259
Costa Rica,45680,469,18053
Ghana,44713,280,43577
Armenia,44461,891,39257
Nepal,44236,271,25561
Kyrgyzstan,44199,1060,39389
Switzerland,43532,2013,36500
Uzbekistan,42998,338,40392
Moldova,38906,1047,27017
Afghanistan,38304,1409,29713
Azerbaijan,37031,543,34419
Kenya,34884,589,21059
Serbia,31772,721,30387
Ireland,29303,1777,23364
Austria,28729,735,24513
Czechia,26943,429,18985
Australia,26136,737,22169
El Salvador,26099,744,15347
Palestine,25142,170,16437
Bosnia and Herzegovina,21142,639,14476
S. Korea,20842,331,15783
Paraguay,19959,373,10251
Cameroon,19604,415,18448
Lebanon,19490,183,5592
Ivory Coast,18208,119,17045
Denmark,17547,627,15586
Bulgaria,16775,658,11935
Libya,16445,262,1910
Madagascar,15187,198,14075
North Macedonia,14871,609,12054
Senegal,13881,289,9723
Sudan,13189,823,6612
Zambia,12639,292,11572
Croatia,11428,195,8530
Greece,11200,279,3804
Norway,11160,264,9348
DRC,10149,259,9367
Albania,9967,306,5882
Guinea,9579,61,8726
Malaysia,9385,128,9092
French Guiana,9276,62,8792
Tajikistan,8724,69,7515
Gabon,8538,53,7335
Maldives,8361,29,5642
Haiti,8326,212,5870
Namibia,8323,87,3611
Finland,8225,336,7350
Hungary,7382,621,3944
Mauritania,7106,160,6588
Luxembourg,6811,124,N/A
Zimbabwe,6678,206,5263
Malawi,5593,175,3516
Djibouti,5387,60,5327
Montenegro,5165,104,4164
Equatorial Guinea,4965,83,4390
Hong Kong,4851,94,4456
Eswatini,4780,94,3844
CAR,4729,62,1807
Nicaragua,4668,141,2913
Congo,4628,102,1742
Tunisia,4394,84,1681
Slovakia,4300,37,2693
Cuba,4266,100,3487
Mozambique,4265,26,2511
Rwanda,4255,18,2163
Suriname,4215,73,3318
Cabo Verde,4125,41,3502
Thailand,3431,58,3277
Mayotte,3374,40,2964
Uganda,3353,35,1564
Somalia,3332,97,2696
Gambia,3120,99,1295
Sri Lanka,3115,12,2907
Slovenia,3079,134,2440
Lithuania,3004,86,1920
Syria,2973,124,681
Jamaica,2896,29,921
Angola,2876,115,1167
Mali,2807,126,2203
South Sudan,2536,47,1290
Estonia,2456,64,2157
Bahamas,2386,50,893
Jordan,2301,16,1676
Aruba,2292,13,1031
Guinea-Bissau,2205,34,1127
Benin,2194,40,1738
Iceland,2135,10,2029
Sierra Leone,2035,71,1600
Trinidad and Tobago,2030,30,707
Réunion,2002,10,880
Botswana,2002,8,493
Malta,1984,13,1565
Yemen,1983,572,1194
New Zealand,1764,23,1630
Uruguay,1636,44,1437
Georgia,1596,19,1294
Cyprus,1502,21,1139
Togo,1443,31,1071
Latvia,1416,35,1187
Guyana,1401,44,805
Burkina Faso,1375,55,1075
Guadeloupe,1363,18,336
Liberia,1306,82,1163
Andorra,1215,53,928
Niger,1177,69,1091
Lesotho,1148,31,528
Belize,1118,13,255
Myanmar,1111,6,359
Vietnam,1049,35,772
Chad,1018,77,908
Sao Tome and Principe,897,15,857
Martinique,754,18,98
San Marino,735,42,660
Diamond Princess,712,13,651
Channel Islands,631,48,575
French Polynesia,622,NA,336
Turks and Caicos,577,5,220
Tanzania,509,21,183
Sint Maarten,504,19,302
Taiwan,490,7,471
Papua New Guinea,479,5,232
Comoros,448,7,410
Burundi,448,1,357
Faeroe Islands,413,NA,379
Mauritius,356,10,335
Isle of Man,336,24,312
Eritrea,330,NA,295
Mongolia,310,NA,296
Gibraltar,305,NA,248
Cambodia,274,NA,272
Saint Martin,239,6,79
Bhutan,227,NA,150
Cayman Islands,205,1,204
Barbados,177,7,150
Bermuda,174,9,157
Brunei,145,3,139
Monaco,143,1,94
Seychelles,136,NA,127
Liechtenstein,107,1,97
Antigua and Barbuda,95,3,91
Curaçao,78,1,39
St. Vincent Grenadines,61,NA,57
British Virgin Islands,47,1,8
Macao,46,NA,46
Fiji,29,2,23
Timor-Leste,27,NA,25
New Caledonia,26,NA,23
Saint Lucia,26,NA,26
Grenada,24,NA,24
Laos,22,NA,21
Dominica,20,NA,18
Caribbean Netherlands,18,NA,7
St. Barth,18,NA,13
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,5
Anguilla,3,NA,3
China,85102,4634,80263
Total:,7552761,277609,4399779
Total:,6558193,208867,5182790
Total:,7522792,148908,6037372
Total:,3723700,209439,2123425
Total:,1286603,30761,1021102
Total:,29056,767,24413
Total:,721,15,651
Total:,26673826,876366,18789532
