region,cases,deaths,recovered
USA,6967403,203824,4223693
India,5398230,86774,4299724
Brazil,4528347,136565,3820095
Russia,1097251,19339,906462
Peru,762865,31369,607837
Colombia,758398,24039,627685
Mexico,694121,73258,496224
South Africa,659656,15940,589434
Spain,659334,30495,N/A
Argentina,622934,12799,478077
Chile,444674,12254,418101
France,442194,31274,91574
Iran,419043,24118,357632
UK,390358,41759,N/A
Bangladesh,347372,4913,254386
Saudi Arabia,329271,4458,309430
Iraq,315597,8491,249539
Pakistan,305031,6415,292044
Turkey,301348,7445,266117
Italy,296569,35692,217716
Philippines,283460,4930,209885
Germany,272308,9466,243500
Indonesia,240687,9448,174350
Israel,183602,1226,132449
Ukraine,172712,3516,76754
Canada,142774,9211,124187
Bolivia,130470,7586,89032
Ecuador,125620,11084,97063
Qatar,123146,209,120089
Romania,111550,4402,89119
Dominican Republic,107700,2044,80820
Kazakhstan,107199,1671,101822
Panama,105601,2247,80190
Egypt,101900,5750,88666
Morocco,99816,1795,79008
Belgium,99649,9937,18908
Kuwait,99049,581,89498
Netherlands,91934,6275,N/A
Oman,91753,818,84648
Sweden,88237,5865,N/A
Guatemala,85152,3105,74497
UAE,84242,404,73512
Poland,78330,2282,63861
Japan,78073,1495,70495
Belarus,75461,776,73212
Honduras,70611,2146,21149
Ethiopia,68131,1089,27939
Portugal,68025,1899,45404
Venezuela,65949,539,55155
Bahrain,64499,221,57299
Costa Rica,63712,706,23552
Nepal,62797,401,45267
Singapore,57558,27,57142
Nigeria,57145,1095,48431
Uzbekistan,50992,427,47271
Algeria,49623,1665,34923
Switzerland,49283,2045,40500
Czechia,48306,499,24228
Armenia,47154,928,42551
Moldova,46336,1201,34236
Ghana,45877,297,45081
Kyrgyzstan,45335,1063,41484
Azerbaijan,39042,574,36601
Afghanistan,38919,1437,32576
Austria,37474,765,28961
Kenya,36829,646,23777
Palestine,35003,253,23446
Paraguay,33015,636,17535
Serbia,32840,740,31411
Ireland,32538,1792,23364
Lebanon,28297,286,11440
El Salvador,27428,808,21247
Libya,27234,436,14679
Australia,26897,849,23967
Bosnia and Herzegovina,25217,758,17489
S. Korea,22975,383,20158
Denmark,22436,635,17316
Cameroon,20431,416,19124
Ivory Coast,19269,120,18392
Bulgaria,18819,755,13558
Hungary,16920,675,4382
North Macedonia,16557,689,13792
Madagascar,16020,219,14630
Greece,14978,331,9989
Croatia,14725,244,12353
Senegal,14688,302,11153
Zambia,14070,330,13365
Sudan,13535,836,6759
Norway,12858,267,10371
Albania,12226,358,6888
DRC,10488,268,9891
Namibia,10292,111,7969
Guinea,10286,63,9681
Malaysia,10167,130,9315
French Guiana,9692,65,9341
Maldives,9649,33,8188
Tajikistan,9303,73,8066
Tunisia,9110,138,2366
Finland,8922,339,7700
Gabon,8696,53,7848
Haiti,8600,221,6363
Montenegro,7898,134,5129
Luxembourg,7804,124,6703
Zimbabwe,7672,225,5914
Mauritania,7365,161,6927
Slovakia,6546,39,3519
Mozambique,6537,41,3620
Uganda,6017,63,2581
Malawi,5718,179,4030
Djibouti,5403,61,5333
Eswatini,5245,104,4571
Cabo Verde,5186,50,4581
Cuba,5055,113,4284
Hong Kong,5010,103,4707
Equatorial Guinea,5002,83,4509
Congo,4986,89,3887
Nicaragua,4961,147,2913
Myanmar,4870,81,1188
CAR,4786,62,1830
Jamaica,4758,60,1327
Suriname,4709,97,4383
Rwanda,4689,26,2910
Jordan,4540,30,2672
Slovenia,4309,141,2981
Angola,3901,147,1445
Trinidad and Tobago,3853,61,1695
Syria,3765,170,932
Lithuania,3664,87,2197
Mayotte,3541,40,2964
Gambia,3504,108,1992
Thailand,3500,59,3338
Aruba,3460,23,2128
Guadeloupe,3426,26,837
Somalia,3401,98,2812
Georgia,3306,19,1481
Sri Lanka,3283,13,3070
Bahamas,3214,73,1679
Réunion,3194,15,2482
Mali,3006,128,2349
Estonia,2875,64,2374
Malta,2699,19,2017
South Sudan,2642,49,1290
Botswana,2567,13,624
Iceland,2307,10,2116
Guinea-Bissau,2303,39,1127
Benin,2280,40,1950
Guyana,2168,64,1331
Sierra Leone,2159,72,1650
Yemen,2026,585,1221
Uruguay,1904,46,1612
Burkina Faso,1816,56,1176
New Zealand,1811,25,1719
Togo,1659,41,1259
Cyprus,1590,22,1282
Belize,1590,20,812
Andorra,1564,53,1164
Latvia,1515,36,1248
Lesotho,1390,33,754
Liberia,1335,82,1216
French Polynesia,1209,2,966
Niger,1183,69,1104
Chad,1149,81,966
Martinique,1122,18,98
Vietnam,1068,35,942
Sao Tome and Principe,908,15,876
San Marino,723,42,669
Diamond Princess,712,13,651
Turks and Caicos,667,5,567
Channel Islands,644,48,575
Sint Maarten,574,20,488
Papua New Guinea,516,6,232
Tanzania,509,21,183
Taiwan,506,7,479
Burundi,473,1,374
Comoros,470,7,450
Faeroe Islands,431,NA,412
Mauritius,366,10,338
Eritrea,364,NA,305
Gibraltar,350,NA,322
Isle of Man,339,24,312
Saint Martin,330,6,206
Mongolia,311,NA,302
Cambodia,275,NA,274
Bhutan,258,NA,186
Curaçao,247,1,88
Cayman Islands,208,1,204
Monaco,192,1,152
Barbados,185,7,172
Bermuda,180,9,166
Brunei,145,3,142
Seychelles,141,NA,136
Liechtenstein,113,1,109
Antigua and Barbuda,96,3,92
British Virgin Islands,69,1,48
St. Vincent Grenadines,64,NA,64
Macao,46,NA,46
Caribbean Netherlands,36,1,17
Fiji,32,2,26
Saint Lucia,27,NA,26
Timor-Leste,27,NA,26
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
St. Barth,23,NA,16
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Saint Pierre Miquelon,11,NA,5
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85279,4634,80477
Total:,8307353,298166,5169942
Total:,9348621,175393,7629211
Total:,7490758,237143,6227260
Total:,4398332,215893,2374941
Total:,1405973,33879,1153639
Total:,30491,884,26936
Total:,721,15,651
Total:,30982249,961373,22582580
