region,cases,deaths,recovered
Lithuania,3859,87,2225
Syria,3833,175,963
Aruba,3587,24,2369
Mayotte,3541,40,2964
Gambia,3526,108,1992
Thailand,3511,59,3343
Somalia,3465,98,2877
Guadeloupe,3426,26,837
Bahamas,3418,75,1771
Réunion,3415,15,2482
Sri Lanka,3299,13,3118
Mali,3024,128,2377
Estonia,2976,64,2385
Malta,2814,23,2113
South Sudan,2649,49,1290
Botswana,2567,13,624
Iceland,2419,10,2130
Guyana,2402,65,1359
Guinea-Bissau,2303,39,1127
Benin,2294,40,1954
Sierra Leone,2168,72,1650
Yemen,2028,586,1235
Uruguay,1927,46,1634
Burkina Faso,1896,56,1189
New Zealand,1815,25,1729
Andorra,1681,53,1199
Togo,1669,41,1274
Belize,1635,21,967
Cyprus,1603,22,1369
Latvia,1560,36,1248
Lesotho,1424,33,754
French Polynesia,1394,2,1170
Liberia,1336,82,1218
Niger,1189,69,1104
Chad,1153,81,967
Martinique,1122,18,98
Vietnam,1068,35,957
Sao Tome and Principe,908,15,880
San Marino,723,42,669
Diamond Princess,712,13,651
Turks and Caicos,668,5,572
Channel Islands,652,48,575
Sint Maarten,591,20,505
Papua New Guinea,517,7,232
Tanzania,509,21,183
Taiwan,509,7,479
Burundi,474,1,462
Comoros,470,7,450
Faeroe Islands,448,NA,414
Mauritius,366,10,338
Eritrea,364,NA,305
Gibraltar,355,NA,323
Isle of Man,340,24,312
Saint Martin,330,6,206
Mongolia,313,NA,302
Curaçao,282,1,102
Cambodia,275,NA,274
Bhutan,261,NA,194
Cayman Islands,209,1,204
Monaco,195,1,159
Barbados,189,7,173
Bermuda,180,9,166
Brunei,145,3,142
Seychelles,143,NA,136
Liechtenstein,114,1,110
Antigua and Barbuda,96,3,92
British Virgin Islands,69,1,48
St. Vincent Grenadines,64,NA,64
Macao,46,NA,46
Caribbean Netherlands,36,1,17
Fiji,32,2,28
Saint Lucia,27,NA,26
Timor-Leste,27,NA,27
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
St. Barth,23,NA,16
Saint Kitts and Nevis,19,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Saint Pierre Miquelon,11,NA,5
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85297,4634,80497
Total:,8404270,299555,5264020
Total:,9606255,179446,7919006
Total:,7569223,239254,6365542
Total:,4503448,217015,2408336
Total:,1421956,34150,1167334
Total:,30726,890,27403
Total:,721,15,651
Total:,31536599,970325,23152292
