region,cases,deaths,recovered
USA,6002092,183685,3314664
Brazil,3722004,117756,2908848
India,3315017,60652,2524539
Russia,975576,16804,792561
South Africa,615701,13502,525242
Peru,613378,28124,421877
Mexico,573888,62076,396758
Colombia,572270,18184,407121
Spain,426818,28971,N/A
Chile,402365,10990,376268
Argentina,370188,7839,268801
Iran,367796,21137,316638
UK,328846,41465,N/A
Saudi Arabia,311855,3785,286255
Bangladesh,304583,4127,193458
Pakistan,294638,6274,279561
Italy,262540,35458,206329
Turkey,262507,6183,239797
France,253587,30544,85524
Germany,239000,9352,214233
Iraq,215784,6668,157215
Philippines,205581,3234,133990
Indonesia,162884,7064,118575
Canada,126417,9094,112455
Qatar,117988,195,114797
Bolivia,112094,4726,50397
Ukraine,112059,2403,54217
Ecuador,110549,6410,95097
Israel,109039,877,87017
Kazakhstan,105243,1523,94713
Egypt,97825,5317,68713
Dominican Republic,92557,1613,63478
Panama,89082,1932,63595
Sweden,87072,5817,N/A
Oman,84818,646,79409
Romania,83150,3459,36677
Belgium,83030,9879,18331
Kuwait,82945,522,74522
Belarus,71165,662,69650
Guatemala,70714,2662,58783
Netherlands,68624,6218,N/A
UAE,68511,378,59472
Poland,64689,2010,44097
Japan,63822,1209,51688
Honduras,56649,1747,9169
Singapore,56572,27,54971
Portugal,56274,1807,41184
Morocco,55864,984,40586
Nigeria,53021,1010,40281
Bahrain,50393,186,47049
Ethiopia,45221,725,16311
Ghana,43769,270,42048
Kyrgyzstan,43459,1057,37492
Armenia,43270,864,36988
Algeria,42619,1465,29886
Venezuela,41965,351,32931
Switzerland,41006,2003,34800
Uzbekistan,40338,297,37116
Afghanistan,38129,1401,29046
Costa Rica,36307,386,13317
Azerbaijan,35707,522,33281
Nepal,35529,183,20073
Moldova,34982,967,24156
Kenya,33389,567,19368
Serbia,30974,707,29343
Ireland,28363,1777,23364
Austria,26361,733,22317
Australia,25322,572,20366
El Salvador,25284,694,13291
Czechia,22951,418,16954
Palestine,20677,141,14194
Cameroon,18973,410,16540
Bosnia and Herzegovina,18920,582,12480
S. Korea,18706,313,14461
Ivory Coast,17603,114,15941
Denmark,16627,624,14763
Bulgaria,15751,586,10750
Paraguay,14872,247,8134
Madagascar,14592,184,13686
Lebanon,14248,139,3955
North Macedonia,14004,585,10722
Senegal,13186,275,8852
Sudan,13045,823,6594
Libya,12274,219,1209
Zambia,11376,282,10693
Norway,10504,264,9150
DRC,9915,255,9020
Malaysia,9296,125,8994
Greece,9280,248,3804
Croatia,9192,177,6595
Guinea,9167,57,8150
French Guiana,8936,56,8461
Albania,8927,263,4633
Gabon,8468,53,7066
Tajikistan,8413,67,7214
Haiti,8122,197,5677
Finland,8019,335,7200
Luxembourg,7928,124,7140
Maldives,7225,28,4561
Mauritania,6977,158,6356
Namibia,6431,59,2734
Zimbabwe,6251,179,5001
