region,cases,deaths,recovered
USA,6214690,187839,3458244
Brazil,3910901,121515,3097734
India,3733936,65922,2872714
Russia,1000048,17299,815705
Peru,652037,28944,462329
South Africa,627041,14149,540923
Colombia,615168,19663,459475
Mexico,599560,64414,416738
Spain,462858,29094,N/A
Argentina,417735,8730,308376
Chile,411726,11289,383879
Iran,376894,21672,325124
UK,335873,41501,N/A
Saudi Arabia,316670,3929,291514
Bangladesh,314946,4316,208177
Pakistan,296149,6298,280970
France,281025,30635,86469
Turkey,270133,6370,244926
Italy,269214,35483,207653
Germany,244792,9371,219900
Iraq,238338,7123,180473
Philippines,224264,3597,158012
Indonesia,177571,7505,128057
Canada,128948,9126,114227
Ukraine,123303,2605,57802
Qatar,118994,198,115895
Israel,117241,946,95596
Bolivia,116598,5027,60408
Ecuador,113767,6556,101669
Kazakhstan,105872,1523,96899
Egypt,98939,5421,72929
Dominican Republic,94715,1710,68082
Panama,92982,2002,66173
Romania,88593,3681,38454
Oman,85928,689,81024
Kuwait,85811,534,77657
Belgium,85236,9895,18422
Sweden,84521,5813,N/A
Guatemala,74074,2760,62068
Belarus,71843,681,70468
Netherlands,71129,6230,N/A
UAE,70231,384,60931
Poland,67922,2058,47030
Japan,67865,1279,56802
Morocco,62590,1141,47595
Honduras,61014,1873,10396
Portugal,58243,1824,42104
Singapore,56852,27,55749
Nigeria,54008,1013,41638
Ethiopia,52131,809,18994
Bahrain,51972,190,49047
Venezuela,46728,386,38112
Algeria,44494,1510,31244
Ghana,44298,276,42963
Kyrgyzstan,43958,1059,38649
Armenia,43878,881,38356
Switzerland,42393,2011,36100
Uzbekistan,41994,322,39275
Costa Rica,41287,436,16056
Nepal,40529,239,22178
Afghanistan,38196,1406,29231
Moldova,37208,1008,25872
Azerbaijan,36578,536,33977
Kenya,34201,577,19893
Serbia,31482,715,30053
Ireland,28811,1777,23364
Austria,27642,734,23565
El Salvador,25820,724,14570
Australia,25819,657,21503
Czechia,24618,424,17807
Palestine,23281,159,15338
Bosnia and Herzegovina,20234,620,13435
S. Korea,20182,324,15198
Cameroon,19142,411,17651
Ivory Coast,18067,117,16699
Paraguay,17662,326,9421
Lebanon,17308,167,4811
Denmark,17084,625,15300
Bulgaria,16266,629,11483
Madagascar,14957,195,13915
Libya,14624,242,1676
North Macedonia,14455,604,11525
Senegal,13655,284,9484
Sudan,13189,823,6612
Zambia,12097,288,11469
Norway,10782,264,9348
Croatia,10414,187,7735
Greece,10317,266,3804
DRC,10104,259,9322
Albania,9513,284,5214
Guinea,9409,59,8447
Malaysia,9354,128,9075
French Guiana,9115,59,8654
Tajikistan,8619,68,7413
Gabon,8533,53,7264
Haiti,8224,201,5828
Finland,8142,336,7200
Maldives,7804,29,5155
Namibia,7550,75,3327
Mauritania,7048,159,6464
Luxembourg,6677,124,N/A
Zimbabwe,6497,202,5221
Hungary,6257,616,3821
Malawi,5566,175,3160
Djibouti,5387,60,5323
Equatorial Guinea,4941,83,3884
Montenegro,4835,100,4021
Hong Kong,4823,90,4380
CAR,4711,62,1790
Eswatini,4577,91,3529
Nicaragua,4494,137,2913
Rwanda,4063,16,2013
Suriname,4034,71,3140
Cuba,4032,94,3378
Slovakia,3989,33,2478
Congo,3979,78,1742
Mozambique,3916,23,2170
