region,cases,deaths,recovered
Mayotte,3541,40,2964
Thailand,3516,59,3353
Réunion,3501,11,2482
Somalia,3465,98,2877
Sri Lanka,3333,13,3142
Estonia,3076,64,2395
Mali,3041,130,2391
Malta,2898,27,2191
South Sudan,2669,49,1290
Botswana,2567,13,624
Guyana,2535,69,1464
Iceland,2512,10,2150
Benin,2325,40,1954
Guinea-Bissau,2324,39,1549
Sierra Leone,2188,72,1666
Yemen,2029,586,1250
Uruguay,1946,47,1661
Burkina Faso,1929,56,1252
New Zealand,1827,25,1737
Andorra,1753,53,1203
Togo,1707,44,1307
Belize,1706,22,1019
Cyprus,1654,22,1369
Latvia,1594,36,1248
Lesotho,1554,35,782
French Polynesia,1469,5,1237
Liberia,1338,82,1221
Martinique,1290,20,98
Niger,1193,69,1107
Chad,1171,82,1003
Vietnam,1069,35,991
Sao Tome and Principe,908,15,880
San Marino,723,42,669
Diamond Princess,712,13,651
Turks and Caicos,676,5,588
Channel Islands,654,48,575
Sint Maarten,616,21,517
Papua New Guinea,531,7,516
Tanzania,509,21,183
Taiwan,509,7,480
Burundi,476,1,462
Comoros,474,7,453
Faeroe Islands,455,NA,416
Eritrea,369,NA,330
Mauritius,367,10,343
Saint Martin,367,8,273
Gibraltar,361,NA,331
Isle of Man,340,24,312
Curaçao,315,1,115
Mongolia,313,NA,302
Cambodia,275,NA,274
Bhutan,261,NA,196
Cayman Islands,210,1,205
Monaco,205,1,166
Barbados,189,7,174
Bermuda,181,9,167
Brunei,145,3,142
Seychelles,143,NA,136
Liechtenstein,116,1,110
Antigua and Barbuda,97,3,92
British Virgin Islands,71,1,62
Caribbean Netherlands,69,1,21
St. Vincent Grenadines,64,NA,64
Macao,46,NA,46
St. Barth,45,NA,25
Fiji,32,2,28
Saint Lucia,27,NA,26
Timor-Leste,27,NA,27
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
Saint Kitts and Nevis,19,NA,17
Saint Pierre Miquelon,16,NA,6
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85314,4634,80513
Total:,8554507,303719,5403214
Total:,9934908,184231,8229138
Total:,7705073,243282,6534202
Total:,4660421,218699,2446544
Total:,1443759,34739,1189170
Total:,30865,900,27992
Total:,721,15,651
Total:,32330254,985585,23830911
