region,cases,deaths,recovered
El Salvador,27553,812,21575
Australia,26912,851,24063
Bosnia and Herzegovina,25428,763,17878
S. Korea,23045,385,20248
Denmark,22905,638,17514
Cameroon,20431,416,19124
Ivory Coast,19320,120,18460
Bulgaria,18863,761,13580
Hungary,17990,683,4391
North Macedonia,16735,693,13863
Madagascar,16053,223,14646
Greece,15142,338,9989
Croatia,14922,248,12536
Senegal,14714,302,11260
Zambia,14131,330,13365
Sudan,13555,836,6760
Norway,12897,267,10371
Albania,12385,362,6940
Tunisia,10732,159,2386
DRC,10515,271,9930
Namibia,10377,112,8033
Guinea,10325,64,9692
Malaysia,10219,130,9355
Maldives,9724,33,8261
French Guiana,9692,65,9341
Tajikistan,9346,73,8108
Finland,8980,339,7700
Gabon,8696,53,7848
Haiti,8619,221,6363
Montenegro,8612,136,5268
Luxembourg,7907,124,6703
Zimbabwe,7683,225,5924
Mauritania,7368,161,6951
Mozambique,6771,43,3622
Slovakia,6677,39,3548
Uganda,6287,63,2616
Myanmar,5805,94,1260
Malawi,5731,179,4040
Djibouti,5403,61,5335
Eswatini,5269,104,4624
Cabo Verde,5257,51,4599
Cuba,5091,115,4412
Hong Kong,5033,103,4708
Equatorial Guinea,5002,83,4509
Jamaica,4988,67,1350
Congo,4986,89,3887
Nicaragua,4961,147,2913
CAR,4786,62,1830
Jordan,4779,30,2844
Suriname,4723,97,4488
Rwanda,4711,26,2961
Slovenia,4420,142,3023
Angola,3991,152,1445
Trinidad and Tobago,3901,65,1753
Syria,3800,172,946
Lithuania,3744,87,2198
Aruba,3551,23,2239
Mayotte,3541,40,2964
Gambia,3526,108,1992
Thailand,3506,59,3342
Georgia,3502,19,1494
Somalia,3442,98,2877
Guadeloupe,3426,26,837
Bahamas,3315,74,1689
Sri Lanka,3287,13,3088
Réunion,3194,15,2482
Mali,3013,128,2372
Estonia,2924,64,2377
Malta,2731,20,2047
South Sudan,2642,49,1290
Botswana,2567,13,624
Iceland,2346,10,2121
Guinea-Bissau,2303,39,1127
Benin,2280,40,1950
Guyana,2269,64,1339
Sierra Leone,2168,72,1650
Yemen,2026,586,1227
Uruguay,1917,46,1621
Burkina Faso,1846,56,1187
New Zealand,1815,25,1728
Togo,1666,41,1269
Belize,1627,21,918
Cyprus,1600,22,1282
Andorra,1564,53,1164
Latvia,1525,36,1248
Lesotho,1424,33,754
Liberia,1335,82,1216
French Polynesia,1271,2,1028
Niger,1188,69,1104
Chad,1151,81,967
Martinique,1122,18,98
Vietnam,1068,35,942
Sao Tome and Principe,908,15,878
San Marino,723,42,669
Diamond Princess,712,13,651
Turks and Caicos,668,5,572
Channel Islands,644,48,575
Sint Maarten,584,20,488
Papua New Guinea,517,7,232
Tanzania,509,21,183
Taiwan,507,7,479
Burundi,473,1,462
Comoros,470,7,450
Faeroe Islands,434,NA,412
Mauritius,366,10,338
Eritrea,364,NA,305
Gibraltar,350,NA,323
Isle of Man,339,24,312
Saint Martin,330,6,206
Mongolia,312,NA,302
Cambodia,275,NA,274
Curaçao,268,1,96
Bhutan,261,NA,192
Cayman Islands,208,1,204
Monaco,193,1,153
Barbados,189,7,173
Bermuda,180,9,166
Brunei,145,3,142
Seychelles,141,NA,136
Liechtenstein,113,1,109
Antigua and Barbuda,96,3,92
British Virgin Islands,69,1,48
St. Vincent Grenadines,64,NA,64
Macao,46,NA,46
Caribbean Netherlands,36,1,17
Fiji,32,2,26
Saint Lucia,27,NA,26
Timor-Leste,27,NA,26
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
St. Barth,23,NA,16
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Saint Pierre Miquelon,11,NA,5
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85291,4634,80484
Total:,8352346,298785,5204050
Total:,9471681,177181,7770614
Total:,7532124,237996,6291142
Total:,4438256,216190,2383094
Total:,1414412,34012,1158805
Total:,30573,887,27103
Total:,721,15,651
Total:,31240113,965066,22835459
