region,cases,deaths,recovered
Mauritania,7089,160,6548
Hungary,6923,620,3930
Luxembourg,6745,124,N/A
Zimbabwe,6638,206,5250
Malawi,5579,175,3500
Djibouti,5387,60,5327
Montenegro,5019,104,4104
Equatorial Guinea,4965,83,4390
Hong Kong,4839,93,4431
CAR,4712,62,1803
Nicaragua,4668,141,2913
Eswatini,4668,94,3585
Congo,4628,102,1742
Rwanda,4218,17,2071
Tunisia,4196,81,1628
Slovakia,4163,37,2617
Suriname,4149,72,3272
Cuba,4126,98,3458
Mozambique,4117,25,2170
Cabo Verde,4048,41,3460
Thailand,3427,58,3277
Somalia,3310,98,2481
Mayotte,3301,40,2964
Uganda,3112,32,1528
Sri Lanka,3102,12,2883
Gambia,3067,97,1032
Slovenia,2979,134,2359
Lithuania,2978,86,1901
Syria,2898,120,661
Jamaica,2822,27,900
Mali,2802,126,2185
Angola,2777,112,1115
South Sudan,2532,47,1290
Estonia,2441,64,2150
Bahamas,2337,50,849
Aruba,2211,12,934
Guinea-Bissau,2205,34,1127
Benin,2194,40,1738
Jordan,2161,15,1610
Iceland,2121,10,2016
Sierra Leone,2029,71,1600
Yemen,1976,571,1175
Malta,1931,13,1490
Trinidad and Tobago,1920,28,691
Réunion,1796,10,880
New Zealand,1759,22,1622
Botswana,1724,6,493
Uruguay,1626,44,1433
Georgia,1568,19,1279
Cyprus,1495,21,1139
Togo,1434,30,1055
Latvia,1410,34,1187
Guyana,1382,41,779
Burkina Faso,1370,55,1075
Guadeloupe,1363,18,336
Liberia,1305,82,1162
Andorra,1199,53,909
Niger,1176,69,1088
Belize,1101,13,240
Lesotho,1085,31,528
Myanmar,1058,6,359
Vietnam,1046,35,746
Chad,1017,77,904
Sao Tome and Principe,896,15,855
Martinique,754,18,98
San Marino,735,42,660
Diamond Princess,712,13,651
Channel Islands,631,48,575
French Polynesia,622,NA,336
Turks and Caicos,555,4,220
Tanzania,509,21,183
Sint Maarten,495,19,302
Taiwan,489,7,471
Papua New Guinea,471,5,232
Burundi,448,1,357
Comoros,427,7,410
Faeroe Islands,411,NA,374
Mauritius,356,10,335
Isle of Man,336,24,312
Eritrea,319,NA,284
Mongolia,306,NA,296
Gibraltar,295,NA,240
Cambodia,274,NA,271
Saint Martin,239,6,79
Bhutan,227,NA,144
Cayman Islands,205,1,204
Barbados,176,7,149
Bermuda,172,9,157
Brunei,145,3,139
Monaco,142,1,91
Seychelles,136,NA,127
Liechtenstein,107,1,97
Antigua and Barbuda,94,3,91
Curaçao,75,1,39
St. Vincent Grenadines,61,NA,57
British Virgin Islands,47,1,8
Macao,46,NA,46
Fiji,29,2,23
Timor-Leste,27,NA,25
Saint Lucia,26,NA,26
Grenada,24,NA,24
New Caledonia,23,NA,23
Laos,22,NA,21
Dominica,20,NA,18
St. Barth,18,NA,13
Saint Kitts and Nevis,17,NA,17
Caribbean Netherlands,16,NA,7
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,4
Anguilla,3,NA,3
China,85077,4634,80251
Total:,7460638,275279,4348277
Total:,6469894,206764,5103433
Total:,7312591,145926,5868319
Total:,3656146,208759,2107433
Total:,1273224,30370,1011084
Total:,28953,707,24148
Total:,721,15,651
Total:,26202167,867820,18463345
