region,cases,deaths,recovered
USA,7104234,205775,4360074
India,5669610,90282,4609704
Brazil,4595335,138159,3945627
Russia,1122241,19799,923699
Colombia,777537,24570,650801
Peru,776546,31586,629094
Mexico,705263,74348,506732
Spain,682267,30904,N/A
South Africa,663282,16118,592904
Argentina,652174,13952,517228
France,468069,31416,93538
Chile,448523,12321,423176
Iran,432798,24840,365846
UK,403551,41825,N/A
Bangladesh,353844,5044,262953
Iraq,332635,8754,264988
Saudi Arabia,331359,4569,313786
Pakistan,307418,6432,293916
Turkey,306302,7639,269696
Italy,300897,35738,219670
Philippines,294591,5091,231373
Germany,277877,9498,247900
Indonesia,257388,9977,187958
Israel,200041,1316,144401
Ukraine,184734,3705,81670
Canada,146663,9234,126904
Bolivia,131453,7693,90853
Ecuador,127643,11126,102852
Qatar,124175,212,121006
Romania,116415,4550,93558
Dominican Republic,109269,2064,82741
Kazakhstan,107450,1699,102064
Panama,107284,2285,83318
Morocco,105346,1889,85883
Belgium,105226,9955,19039
Egypt,102254,5806,91143
Kuwait,101299,590,92341
Netherlands,100597,6296,N/A
Oman,95339,875,86482
Sweden,89756,5876,N/A
UAE,87530,406,76995
Guatemala,86623,3137,75869
Poland,81673,2344,65561
Japan,79438,1508,71648
Belarus,76357,796,73564
Honduras,72306,2206,23230
Portugal,70465,1928,46290
Ethiopia,70422,1127,28991
Venezuela,68453,564,57774
Nepal,67804,436,49954
Costa Rica,66689,760,25706
Bahrain,66402,231,59367
Singapore,57639,27,57262
Nigeria,57613,1100,48836
Uzbekistan,53275,444,49649
Czechia,53158,531,26151
Switzerland,51101,2060,42100
Algeria,50214,1689,35307
Moldova,48232,1244,36071
Armenia,47877,942,43026
Ghana,46116,297,45290
Kyrgyzstan,45630,1063,41904
Austria,39984,777,30949
Azerbaijan,39524,580,37122
Afghanistan,39145,1446,32610
Kenya,37218,659,24147
Palestine,37083,272,26288
Paraguay,34828,705,19257
Ireland,33444,1792,23364
Serbia,33080,744,31536
Lebanon,30852,315,12878
Libya,30097,469,16430
El Salvador,27954,819,22113
Australia,26974,859,24416
Bosnia and Herzegovina,26081,790,18634
Denmark,24357,643,18359
S. Korea,23216,388,20650
Cameroon,20598,416,19124
Hungary,20450,702,4644
Ivory Coast,19343,120,18682
Bulgaria,19123,767,13748
North Macedonia,16867,705,14084
Madagascar,16167,226,14788
Greece,15928,352,9989
Croatia,15340,257,13815
Senegal,14795,303,11718
Zambia,14389,331,13629
Sudan,13578,836,6760
Norway,13153,267,10371
Albania,12666,367,7042
Tunisia,12479,174,2386
Namibia,10607,116,8359
DRC,10537,271,10041
Malaysia,10505,133,9602
Guinea,10387,65,9780
Maldives,9818,34,8438
French Guiana,9738,65,9400
Tajikistan,9475,74,8244
Finland,9288,343,7850
Montenegro,9138,146,5544
Gabon,8704,54,7875
Haiti,8646,225,6551
Luxembourg,8016,124,6848
Zimbabwe,7711,226,5979
Mauritania,7403,161,7011
Slovakia,7269,41,3888
Myanmar,7177,129,1951
Mozambique,7114,45,4064
Uganda,6879,69,2961
Malawi,5739,179,4065
Jordan,5679,33,3707
Djibouti,5407,61,5338
Jamaica,5395,76,1444
Cabo Verde,5337,52,4742
Eswatini,5307,106,4672
Cuba,5270,118,4582
Nicaragua,5073,149,2913
Hong Kong,5050,103,4749
Equatorial Guinea,5018,83,4509
Congo,5002,89,3887
CAR,4802,62,1830
Suriname,4759,100,4541
Rwanda,4738,27,2991
Slovenia,4694,143,3168
Guadeloupe,4487,42,2199
Angola,4236,155,1462
Georgia,4140,25,1643
Trinidad and Tobago,4026,65,1871
Lithuania,3932,87,2246
Syria,3877,178,983
Aruba,3665,25,2426
Mayotte,3541,40,2964
Gambia,3540,110,2002
Thailand,3514,59,3345
Bahamas,3467,77,1871
Somalia,3465,98,2877
Réunion,3415,15,2482
Sri Lanka,3315,13,3129
Estonia,3033,64,2387
Mali,3030,129,2380
Malta,2856,25,2173
South Sudan,2660,49,1290
Botswana,2567,13,624
Iceland,2476,10,2142
Guyana,2437,67,1361
Guinea-Bissau,2324,39,1549
Benin,2294,40,1954
Sierra Leone,2174,72,1652
Yemen,2028,586,1240
Uruguay,1934,46,1645
Burkina Faso,1907,56,1252
New Zealand,1824,25,1737
Togo,1683,41,1290
Andorra,1681,53,1199
Belize,1635,21,967
Cyprus,1618,22,1369
Latvia,1572,36,1248
Lesotho,1424,33,754
French Polynesia,1394,2,1170
Liberia,1337,82,1219
Martinique,1290,20,98
Niger,1193,69,1104
Chad,1155,81,967
Vietnam,1069,35,991
Sao Tome and Principe,908,15,880
San Marino,723,42,669
Diamond Princess,712,13,651
Turks and Caicos,672,5,581
Channel Islands,652,48,575
Sint Maarten,594,20,512
Papua New Guinea,527,7,232
Tanzania,509,21,183
Taiwan,509,7,480
Burundi,474,1,462
Comoros,470,7,453
Faeroe Islands,451,NA,416
Mauritius,367,10,339
Eritrea,364,NA,309
Gibraltar,357,NA,324
Isle of Man,340,24,312
Saint Martin,330,6,206
Mongolia,313,NA,302
Curaçao,291,1,103
Cambodia,275,NA,274
Bhutan,261,NA,195
Cayman Islands,210,1,205
Monaco,197,1,163
Barbados,189,7,173
Bermuda,180,9,166
Brunei,145,3,142
Seychelles,143,NA,136
Liechtenstein,116,1,110
Antigua and Barbuda,96,3,92
British Virgin Islands,69,1,48
Caribbean Netherlands,69,1,21
St. Vincent Grenadines,64,NA,64
Macao,46,NA,46
Fiji,32,2,28
Saint Lucia,27,NA,26
Timor-Leste,27,NA,27
