region,cases,deaths,recovered
USA,6877617,202266,4155933
India,5228478,84505,4125742
Brazil,4457443,135031,3753082
Russia,1091186,19195,901207
Peru,750098,31146,594513
Colombia,743945,23665,615457
Mexico,684113,72179,488416
South Africa,655572,15772,585303
Spain,625651,30405,N/A
Argentina,601713,12491,467286
Chile,441150,12142,413928
Iran,416198,23952,355505
France,415481,31095,90840
UK,381614,41705,N/A
Bangladesh,345805,4881,252335
Saudi Arabia,328720,4430,308352
Iraq,307385,8332,241100
Pakistan,304386,6408,291683
Turkey,298039,7315,263745
Italy,293025,35658,215954
Philippines,279526,4830,208790
Germany,269995,9462,241300
Indonesia,236519,9336,170774
Israel,176933,1169,129394
Ukraine,169472,3468,75486
Canada,140867,9200,123109
Bolivia,129419,7511,87716
Qatar,122917,209,119822
Ecuador,122257,11029,97063
Romania,110217,4360,43244
Kazakhstan,107134,1671,101610
Dominican Republic,106136,2022,79363
Panama,104138,2213,77881
Egypt,101641,5715,87158
Kuwait,98528,580,88776
Belgium,97976,9936,18854
Morocco,94504,1714,74930
Oman,91753,818,84648
Netherlands,90047,6273,N/A
Sweden,88237,5865,N/A
Guatemala,83664,3036,73260
UAE,82568,402,72117
Poland,77328,2270,63312
Japan,77009,1473,69253
Belarus,75230,773,73098
Honduras,70120,2122,20677
Ethiopia,66913,1060,27085
Portugal,66396,1888,44794
Venezuela,64284,520,52564
Bahrain,63189,218,56087
Nepal,61593,390,43820
Costa Rica,60818,666,22662
Singapore,57543,27,57039
Nigeria,56735,1093,48092
Uzbekistan,50253,419,46527
Switzerland,49283,2044,39900
Algeria,49194,1654,34675
Armenia,46910,926,42369
Ghana,45714,294,44896
Kyrgyzstan,45244,1063,41415
Moldova,44983,1170,33239
Czechia,44155,489,23377
Azerbaijan,38894,572,36424
Afghanistan,38883,1437,32576
Kenya,36724,646,23709
Austria,36661,763,28451
Palestine,34401,250,23333
Serbia,32757,739,31411
Ireland,32023,1789,23364
Paraguay,31113,584,16313
El Salvador,27346,804,20825
Australia,26861,837,23855
Lebanon,26768,263,10217
Libya,26438,418,14207
Bosnia and Herzegovina,24897,752,17365
S. Korea,22783,377,19771
Denmark,21847,635,17110
Cameroon,20303,415,18837
Ivory Coast,19158,120,18330
Bulgaria,18544,749,13391
North Macedonia,16417,683,13732
Hungary,16111,669,4240
Madagascar,15971,217,14587
Senegal,14645,301,11051
Croatia,14513,244,12169
Greece,14400,325,3804
Zambia,13928,326,13029
Sudan,13535,836,6759
Norway,12644,266,10371
Albania,11948,347,6788
DRC,10442,267,9840
Guinea,10183,63,9642
Malaysia,10147,129,9264
Namibia,10078,108,7685
French Guiana,9623,65,9267
Maldives,9494,33,8033
Tajikistan,9259,73,8026
Finland,8858,339,7700
Gabon,8678,53,7827
Tunisia,8570,133,2342
Haiti,8556,220,6315
Zimbabwe,7633,224,5841
Luxembourg,7541,124,6641
Montenegro,7503,129,4892
Mauritania,7346,161,6865
Slovakia,6256,39,3390
Mozambique,6161,39,3393
Malawi,5711,179,4000
Uganda,5594,61,2544
Djibouti,5399,61,5333
Eswatini,5191,103,4439
Cabo Verde,5063,49,4465
Equatorial Guinea,5002,83,4509
Hong Kong,4997,103,4696
Nicaragua,4961,147,2913
Congo,4934,88,3887
Cuba,4933,109,4230
CAR,4782,62,1830
Suriname,4671,95,4160
Rwanda,4653,23,2817
Jamaica,4374,51,1225
Myanmar,4299,68,944
Slovenia,4195,140,2939
Jordan,4131,26,2415
Angola,3789,144,1405
Syria,3691,165,903
Lithuania,3565,87,2181
Mayotte,3541,40,2964
Thailand,3497,58,3328
Gambia,3473,107,1951
Trinidad and Tobago,3434,60,1469
Guadeloupe,3426,26,837
Somalia,3390,98,2812
Aruba,3382,23,1742
Sri Lanka,3276,13,3043
Bahamas,3177,69,1626
Georgia,3119,19,1435
Réunion,3099,15,1794
Mali,2966,128,2311
Estonia,2814,64,2357
Malta,2634,17,1996
South Sudan,2599,49,1290
Botswana,2567,13,624
Benin,2280,40,1950
Guinea-Bissau,2275,39,1127
Iceland,2230,10,2112
Sierra Leone,2133,72,1646
Guyana,2027,60,1302
Yemen,2022,585,1221
Uruguay,1876,46,1582
New Zealand,1809,25,1714
Burkina Faso,1767,56,1166
Togo,1618,41,1243
Belize,1567,19,742
Cyprus,1558,22,1282
Latvia,1498,36,1248
Andorra,1483,53,1054
Liberia,1333,82,1214
Lesotho,1327,33,687
Niger,1183,69,1104
Martinique,1122,18,98
Chad,1115,81,962
French Polynesia,1099,2,672
Vietnam,1068,35,941
Sao Tome and Principe,907,15,873
San Marino,723,42,663
Diamond Princess,712,13,651
Turks and Caicos,663,5,565
Channel Islands,644,48,575
Sint Maarten,565,19,477
Papua New Guinea,516,6,232
Tanzania,509,21,183
Taiwan,503,7,478
Burundi,473,1,374
Comoros,470,7,449
Faeroe Islands,430,NA,412
Mauritius,366,10,338
Eritrea,364,NA,305
Gibraltar,346,NA,315
Isle of Man,339,24,312
Saint Martin,330,6,206
Mongolia,311,NA,302
Cambodia,275,NA,274
Bhutan,252,NA,182
Curaçao,210,1,74
Cayman Islands,208,1,204
Monaco,186,1,147
Barbados,185,7,171
Bermuda,178,9,164
Brunei,145,3,141
Seychelles,141,NA,136
Liechtenstein,112,1,108
Antigua and Barbuda,95,3,92
British Virgin Islands,69,1,40
St. Vincent Grenadines,64,NA,64
Macao,46,NA,46
Caribbean Netherlands,36,1,17
Fiji,32,2,26
Saint Lucia,27,NA,26
Timor-Leste,27,NA,26
New Caledonia,26,NA,26
Dominica,24,NA,18
Grenada,24,NA,24
Laos,23,NA,22
St. Barth,23,NA,16
Saint Kitts and Nevis,17,NA,17
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Saint Pierre Miquelon,11,NA,5
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Anguilla,3,NA,3
China,85255,4634,80456
Total:,8196510,295304,5085532
Total:,9135754,172226,7420682
Total:,7359632,234385,6114246
Total:,4294407,215171,2305737
Total:,1390090,33500,1138823
Total:,30343,872,26525
Total:,721,15,651
Total:,30407457,951473,22092196
