region,cases,deaths,recovered
USA,6139466,186857,3408908
Brazil,3846965,120498,3006812
India,3546705,63690,2714995
Russia,990326,17093,806982
Peru,639435,28607,446675
South Africa,622551,13981,536694
Colombia,599914,19064,440574
Mexico,591712,63819,409127
Spain,455621,29011,N/A
Chile,408009,11181,381183
Argentina,401239,8353,287220
Iran,371816,21359,319847
UK,332752,41498,N/A
Saudi Arabia,313911,3840,288441
Bangladesh,308925,4206,198863
Pakistan,295636,6288,280547
France,272530,30602,86177
Turkey,267064,6284,242812
Italy,266853,35473,208224
Germany,242825,9363,217484
Iraq,227446,6891,169020
Philippines,217396,3520,157403
Indonesia,169195,7261,122802
Canada,127673,9113,113501
Ukraine,119074,2527,56734
Qatar,118407,196,115251
Bolivia,115354,4938,56749
Israel,113623,906,92587
Ecuador,112906,6537,95429
Kazakhstan,105684,1523,96135
Egypt,98497,5376,71302
Dominican Republic,93732,1673,66320
Panama,91337,1983,65119
Romania,85833,3539,37388
Oman,85005,650,79608
Belgium,84599,9891,18403
Kuwait,84224,528,75993
Sweden,83958,5821,N/A
Guatemala,73679,2728,61163
Belarus,71523,671,70207
Netherlands,69632,6224,N/A
UAE,69328,379,60202
Poland,66870,2033,46192
Japan,66423,1255,55341
Morocco,60056,1078,44618
Honduras,59645,1842,10156
Portugal,57448,1818,41766
Singapore,56771,27,55447
Nigeria,53727,1011,41314
Bahrain,51391,189,48275
Ethiopia,49654,770,18116
Venezuela,44946,375,36175
Ghana,44118,270,42581
Kyrgyzstan,43820,1058,38198
Algeria,43781,1491,30717
Armenia,43750,877,37650
Switzerland,41722,2005,35200
Uzbekistan,41303,311,38359
Costa Rica,39699,418,15737
Afghanistan,38162,1402,29089
Nepal,37340,207,20555
Moldova,36404,990,25139
Azerbaijan,36174,529,33576
Kenya,33794,572,19590
Serbia,31282,710,29825
Ireland,28720,1777,23364
Austria,27166,733,23070
Australia,25670,611,21116
El Salvador,25635,713,14013
Czechia,24094,421,17541
Palestine,21668,147,14631
S. Korea,19699,323,14903
Bosnia and Herzegovina,19550,594,12858
Cameroon,19142,411,17651
Ivory Coast,17893,115,16440
Denmark,16779,624,14989
Paraguay,16474,294,8854
Lebanon,16275,155,4484
Bulgaria,16164,605,11253
Madagascar,14791,190,13753
North Macedonia,14293,596,11014
Senegal,13456,282,9233
Sudan,13189,823,6612
Libya,12958,231,1333
Zambia,11902,284,11092
Norway,10611,264,9348
Croatia,10123,184,7212
DRC,10007,258,9068
Greece,9977,260,3804
Malaysia,9317,125,9038
Albania,9279,275,5020
Guinea,9251,59,8282
French Guiana,9076,58,8620
Tajikistan,8516,68,7309
Gabon,8505,53,7187
Haiti,8174,201,5743
Finland,8049,335,7200
Maldives,7578,28,4925
Namibia,7116,69,2817
Mauritania,7012,158,6407
Luxembourg,6625,124,7140
Zimbabwe,6406,196,5056
Hungary,5961,614,3759
Malawi,5528,174,3143
Djibouti,5385,60,5314
Equatorial Guinea,4941,83,3884
Hong Kong,4802,88,4320
Montenegro,4727,93,3839
CAR,4700,61,1784
Eswatini,4510,91,3359
Nicaragua,4494,137,2913
Congo,3979,78,1742
Suriname,3954,67,2991
Cuba,3925,94,3273
Rwanda,3843,16,1904
Slovakia,3842,33,2254
Cabo Verde,3778,39,2855
Mozambique,3760,22,2078
Tunisia,3572,76,1536
Thailand,3411,58,3252
Somalia,3310,97,2481
Mayotte,3301,40,2964
Sri Lanka,2998,12,2860
Gambia,2895,96,751
Uganda,2847,29,1288
Lithuania,2839,86,1833
Slovenia,2834,133,2268
Mali,2757,126,2121
Syria,2628,106,599
Angola,2551,107,1041
South Sudan,2519,47,1290
Estonia,2373,64,2088
Guinea-Bissau,2205,34,1127
Benin,2145,40,1738
Bahamas,2135,50,782
Jamaica,2113,20,890
Iceland,2100,10,1979
Sierra Leone,2019,70,1591
Aruba,1975,10,765
Yemen,1946,563,1113
Jordan,1893,15,1447
Malta,1847,10,1244
New Zealand,1729,22,1570
