region,cases,deaths,recovered
St. Barth,18,NA,13
Saint Kitts and Nevis,17,NA,17
Caribbean Netherlands,15,NA,7
Greenland,14,NA,14
Montserrat,13,1,12
Falkland Islands,13,NA,13
Vatican City,12,NA,12
Western Sahara,10,1,8
MS Zaandam,9,2,NA
Saint Pierre Miquelon,5,NA,4
Anguilla,3,NA,3
China,85048,4634,80177
Total:,7337188,270867,4214273
Total:,6250077,201332,4842919
Total:,7083639,142450,5682126
Total:,3574351,207634,2070743
Total:,1254547,29707,983686
Total:,28476,681,23415
Total:,721,15,651
Total:,25528999,852686,17817813
