admin0_code,date,cases,deaths
AD,2020-03-09,1,0
AD,2020-03-10,1,0
AD,2020-03-11,1,0
AD,2020-03-12,1,0
AD,2020-03-13,1,0
AD,2020-03-14,1,0
AD,2020-03-15,5,0
AD,2020-03-16,14,0
AD,2020-03-17,39,0
AD,2020-03-18,39,0
AD,2020-03-19,74,0
AD,2020-03-20,75,0
AD,2020-03-21,88,0
AD,2020-03-22,113,1
AD,2020-03-23,133,1
AD,2020-03-24,164,1
AD,2020-03-25,188,1
AD,2020-03-26,224,3
AD,2020-03-27,267,3
AD,2020-03-28,308,3
AD,2020-03-29,334,6
AD,2020-03-30,370,8
AD,2020-03-31,376,12
AD,2020-04-01,390,14
AD,2020-04-02,428,15
AD,2020-04-03,439,16
AD,2020-04-04,466,17
AD,2020-04-05,501,18
AD,2020-04-06,525,21
AD,2020-04-07,545,22
AD,2020-04-08,564,23
AD,2020-04-09,583,25
AD,2020-04-10,601,26
AD,2020-04-11,601,26
AD,2020-04-12,638,29
AD,2020-04-13,646,29
AD,2020-04-14,659,31
AD,2020-04-15,673,33
AD,2020-04-16,673,33
AD,2020-04-17,696,35
AD,2020-04-18,704,35
AD,2020-04-19,713,36
AD,2020-04-20,717,37
AD,2020-04-21,717,37
AD,2020-04-22,723,37
AD,2020-04-23,723,37
AD,2020-04-24,731,40
AD,2020-04-25,738,40
AD,2020-04-26,738,40
AD,2020-04-27,738,40
AD,2020-04-28,743,41
AD,2020-04-29,743,42
AD,2020-04-30,745,42
AD,2020-05-01,745,43
AD,2020-05-02,747,44
AD,2020-05-03,748,45
AD,2020-05-04,750,45
AD,2020-05-05,751,46
AD,2020-05-06,751,46
AD,2020-05-07,752,47
AD,2020-05-08,752,47
AD,2020-05-09,754,48
AD,2020-05-10,755,48
AD,2020-05-11,755,48
AD,2020-05-12,758,48
AD,2020-05-13,760,49
AD,2020-05-14,761,49
AD,2020-05-15,761,49
AD,2020-05-16,761,49
AD,2020-05-17,761,50
AD,2020-05-18,761,50
AD,2020-05-19,761,51
AD,2020-05-20,762,51
AD,2020-05-21,762,51
AD,2020-05-22,762,51
AD,2020-05-23,762,51
AD,2020-05-24,762,51
AD,2020-05-25,763,51
AD,2020-05-26,763,51
AD,2020-05-27,763,51
AD,2020-05-28,763,51
AD,2020-05-29,764,51
AD,2020-05-30,764,51
AD,2020-05-31,764,51
AD,2020-06-01,765,51
AD,2020-06-02,844,51
AD,2020-06-03,851,51
AD,2020-06-04,852,51
AD,2020-06-05,852,51
AD,2020-06-06,852,51
AD,2020-06-07,852,51
AD,2020-06-08,852,51
AD,2020-06-09,852,51
AD,2020-06-10,852,51
AD,2020-06-11,852,51
AD,2020-06-12,853,51
AD,2020-06-13,853,51
AD,2020-06-14,853,51
AD,2020-06-15,853,51
AD,2020-06-16,854,52
AD,2020-06-17,854,52
AD,2020-06-18,855,52
AD,2020-06-19,855,52
AD,2020-06-20,855,52
AD,2020-06-21,855,52
AD,2020-06-22,855,52
AD,2020-06-23,855,52
AD,2020-06-24,855,52
AD,2020-06-25,855,52
AD,2020-06-26,855,52
AD,2020-06-27,855,52
AD,2020-06-28,855,52
AD,2020-06-29,855,52
AD,2020-06-30,855,52
AD,2020-07-01,855,52
AD,2020-07-02,855,52
AD,2020-07-03,855,52
AD,2020-07-04,855,52
AD,2020-07-05,855,52
AD,2020-07-06,855,52
AD,2020-07-07,855,52
AD,2020-07-08,855,52
AD,2020-07-09,855,52
AD,2020-07-10,855,52
AD,2020-07-11,855,52
AD,2020-07-12,855,52
AD,2020-07-13,858,52
AD,2020-07-14,861,52
AD,2020-07-15,861,52
AD,2020-07-16,877,52
AD,2020-07-17,880,52
AD,2020-07-18,880,52
AD,2020-07-19,880,52
AD,2020-07-20,884,52
AD,2020-07-21,884,52
AD,2020-07-22,889,52
AE,2020-03-09,59,0
AE,2020-03-10,74,0
AE,2020-03-11,74,0
AE,2020-03-12,85,0
AE,2020-03-13,85,0
AE,2020-03-14,85,0
AE,2020-03-15,98,0
AE,2020-03-16,98,0
AE,2020-03-17,113,0
AE,2020-03-18,113,0
AE,2020-03-19,140,0
AE,2020-03-20,140,2
AE,2020-03-21,153,2
AE,2020-03-22,153,2
AE,2020-03-23,198,2
AE,2020-03-24,248,2
AE,2020-03-25,333,2
AE,2020-03-26,333,2
AE,2020-03-27,405,2
AE,2020-03-28,468,2
AE,2020-03-29,570,3
AE,2020-03-30,611,5
AE,2020-03-31,664,6
AE,2020-04-01,814,8
AE,2020-04-02,1024,8
AE,2020-04-03,1264,9
AE,2020-04-04,1505,10
AE,2020-04-05,1799,10
AE,2020-04-06,2076,11
AE,2020-04-07,2359,12
AE,2020-04-08,2659,12
AE,2020-04-09,2990,14
AE,2020-04-10,3360,16
AE,2020-04-11,3736,20
AE,2020-04-12,4123,22
AE,2020-04-13,4521,25
AE,2020-04-14,4933,28
AE,2020-04-15,5365,33
AE,2020-04-16,5825,35
AE,2020-04-17,6302,37
AE,2020-04-18,6302,37
AE,2020-04-19,6781,41
AE,2020-04-20,7265,43
AE,2020-04-21,7755,46
AE,2020-04-22,8238,52
AE,2020-04-23,8756,56
AE,2020-04-24,9281,64
AE,2020-04-25,9813,71
AE,2020-04-26,10349,76
AE,2020-04-27,10839,82
AE,2020-04-28,11380,89
AE,2020-04-29,11929,98
AE,2020-04-30,12481,105
AE,2020-05-01,13038,111
AE,2020-05-02,13599,119
AE,2020-05-03,14163,126
AE,2020-05-04,14730,137
AE,2020-05-05,15192,146
AE,2020-05-06,15738,157
AE,2020-05-07,16240,165
AE,2020-05-08,16793,174
AE,2020-05-09,17417,185
AE,2020-05-10,18198,198
AE,2020-05-11,18878,201
AE,2020-05-12,19661,203
AE,2020-05-13,20386,206
AE,2020-05-14,21084,208
AE,2020-05-15,21705,211
AE,2020-05-16,22326,214
AE,2020-05-17,22947,217
AE,2020-05-18,23568,220
AE,2020-05-19,25063,227
AE,2020-05-20,26004,233
AE,2020-05-21,26898,237
AE,2020-05-22,27892,241
AE,2020-05-23,28704,244
AE,2020-05-24,29485,245
AE,2020-05-25,30307,248
AE,2020-05-26,31086,253
AE,2020-05-27,31969,255
AE,2020-05-28,32532,258
AE,2020-05-29,33170,260
AE,2020-05-30,33896,262
AE,2020-05-31,34557,264
AE,2020-06-01,35192,266
AE,2020-06-02,35788,269
AE,2020-06-03,36359,270
AE,2020-06-04,37018,273
AE,2020-06-05,37642,274
AE,2020-06-06,38268,275
AE,2020-06-07,38808,276
AE,2020-06-08,39376,281
AE,2020-06-09,39904,283
AE,2020-06-10,40507,284
AE,2020-06-11,40986,286
AE,2020-06-12,41499,287
AE,2020-06-13,41990,288
AE,2020-06-14,42294,289
AE,2020-06-15,42636,291
AE,2020-06-16,42982,293
AE,2020-06-17,43364,295
AE,2020-06-18,43752,298
AE,2020-06-19,44145,300
AE,2020-06-20,44533,301
AE,2020-06-21,44925,302
AE,2020-06-22,45303,303
AE,2020-06-23,45683,305
AE,2020-06-24,46133,307
AE,2020-06-25,46563,308
AE,2020-06-26,46973,310
AE,2020-06-27,47360,311
AE,2020-06-28,47797,313
AE,2020-06-29,48246,314
AE,2020-06-30,48667,315
AE,2020-07-01,49069,316
AE,2020-07-02,49469,317
AE,2020-07-03,50141,318
AE,2020-07-04,50857,321
AE,2020-07-05,51540,323
AE,2020-07-06,52068,324
AE,2020-07-07,52600,326
AE,2020-07-08,53045,327
AE,2020-07-09,53577,328
AE,2020-07-10,54050,330
AE,2020-07-11,54453,331
AE,2020-07-12,54854,333
AE,2020-07-13,55198,334
AE,2020-07-14,55573,335
AE,2020-07-15,55848,335
AE,2020-07-16,56129,335
AE,2020-07-17,56422,337
AE,2020-07-18,56711,338
AE,2020-07-19,56922,339
AE,2020-07-20,57193,340
AE,2020-07-21,57498,341
AE,2020-07-22,57734,342
AF,2020-03-09,4,0
AF,2020-03-10,5,0
AF,2020-03-11,7,0
AF,2020-03-12,7,0
AF,2020-03-13,7,0
AF,2020-03-14,11,0
AF,2020-03-15,16,0
AF,2020-03-16,21,0
AF,2020-03-17,22,0
AF,2020-03-18,22,0
AF,2020-03-19,22,0
AF,2020-03-20,24,0
AF,2020-03-21,24,0
AF,2020-03-22,40,1
AF,2020-03-23,40,1
AF,2020-03-24,74,1
AF,2020-03-25,84,2
AF,2020-03-26,94,4
AF,2020-03-27,110,4
AF,2020-03-28,110,4
AF,2020-03-29,120,4
AF,2020-03-30,170,4
AF,2020-03-31,174,4
AF,2020-04-01,237,4
AF,2020-04-02,273,6
AF,2020-04-03,281,6
AF,2020-04-04,299,7
AF,2020-04-05,349,7
AF,2020-04-06,367,11
AF,2020-04-07,423,14
AF,2020-04-08,444,14
AF,2020-04-09,484,15
AF,2020-04-10,521,15
AF,2020-04-11,555,18
AF,2020-04-12,607,18
AF,2020-04-13,665,21
AF,2020-04-14,714,23
AF,2020-04-15,784,25
AF,2020-04-16,840,30
AF,2020-04-17,906,30
AF,2020-04-18,933,30
AF,2020-04-19,996,33
AF,2020-04-20,1026,36
AF,2020-04-21,1092,36
AF,2020-04-22,1176,40
AF,2020-04-23,1279,42
AF,2020-04-24,1351,43
AF,2020-04-25,1463,47
AF,2020-04-26,1531,50
AF,2020-04-27,1703,57
AF,2020-04-28,1828,58
AF,2020-04-29,1939,60
AF,2020-04-30,2171,64
AF,2020-05-01,2335,68
AF,2020-05-02,2469,72
AF,2020-05-03,2704,85
AF,2020-05-04,2894,90
AF,2020-05-05,3224,95
AF,2020-05-06,3392,104
AF,2020-05-07,3563,106
AF,2020-05-08,3778,109
AF,2020-05-09,4033,115
AF,2020-05-10,4402,120
AF,2020-05-11,4687,122
AF,2020-05-12,4963,127
AF,2020-05-13,5226,132
AF,2020-05-14,5639,136
AF,2020-05-15,5925,143
AF,2020-05-16,6212,150
AF,2020-05-17,6498,158
AF,2020-05-18,6785,165
AF,2020-05-19,7653,178
AF,2020-05-20,8145,187
AF,2020-05-21,8676,193
AF,2020-05-22,9216,205
AF,2020-05-23,9998,216
AF,2020-05-24,10582,218
AF,2020-05-25,11173,219
AF,2020-05-26,11831,220
AF,2020-05-27,12456,227
AF,2020-05-28,13036,235
AF,2020-05-29,13659,246
AF,2020-05-30,14525,249
AF,2020-05-31,15205,257
AF,2020-06-01,15750,265
AF,2020-06-02,16509,270
AF,2020-06-03,17267,294
AF,2020-06-04,18054,300
AF,2020-06-05,18969,309
AF,2020-06-06,19551,327
AF,2020-06-07,20342,357
AF,2020-06-08,20917,369
AF,2020-06-09,21459,384
AF,2020-06-10,22142,405
AF,2020-06-11,22890,426
AF,2020-06-12,23546,446
AF,2020-06-13,24102,451
AF,2020-06-14,24766,471
AF,2020-06-15,25527,478
AF,2020-06-16,26310,491
AF,2020-06-17,26874,504
AF,2020-06-18,27532,546
AF,2020-06-19,27878,548
AF,2020-06-20,28424,569
AF,2020-06-21,28833,581
AF,2020-06-22,29157,598
AF,2020-06-23,29481,618
AF,2020-06-24,29640,639
AF,2020-06-25,30175,675
AF,2020-06-26,30451,683
AF,2020-06-27,30616,703
AF,2020-06-28,30967,721
AF,2020-06-29,31238,733
AF,2020-06-30,31517,746
AF,2020-07-01,31836,774
AF,2020-07-02,32022,807
AF,2020-07-03,32324,819
AF,2020-07-04,32672,826
AF,2020-07-05,32951,864
AF,2020-07-06,33190,898
AF,2020-07-07,33384,920
AF,2020-07-08,33594,936
AF,2020-07-09,33908,957
AF,2020-07-10,34194,971
AF,2020-07-11,34366,994
AF,2020-07-12,34451,1010
AF,2020-07-13,34455,1012
AF,2020-07-14,34740,1048
AF,2020-07-15,34994,1094
AF,2020-07-16,35070,1113
AF,2020-07-17,35229,1147
AF,2020-07-18,35301,1164
AF,2020-07-19,35475,1181
AF,2020-07-20,35526,1185
AF,2020-07-21,35615,1186
AF,2020-07-22,35727,1190
AG,2020-03-13,1,0
AG,2020-03-14,1,0
AG,2020-03-15,1,0
AG,2020-03-16,1,0
AG,2020-03-17,1,0
AG,2020-03-18,1,0
AG,2020-03-19,1,0
AG,2020-03-20,1,0
AG,2020-03-21,1,0
AG,2020-03-22,1,0
AG,2020-03-23,3,0
AG,2020-03-24,3,0
AG,2020-03-25,3,0
AG,2020-03-26,7,0
AG,2020-03-27,7,0
AG,2020-03-28,7,0
AG,2020-03-29,7,0
AG,2020-03-30,7,0
AG,2020-03-31,7,0
AG,2020-04-01,7,0
AG,2020-04-02,9,0
AG,2020-04-03,15,0
AG,2020-04-04,15,0
AG,2020-04-05,15,0
AG,2020-04-06,15,0
AG,2020-04-07,19,1
AG,2020-04-08,19,2
AG,2020-04-09,19,2
AG,2020-04-10,21,2
AG,2020-04-11,21,2
AG,2020-04-12,21,2
AG,2020-04-13,23,2
AG,2020-04-14,23,2
AG,2020-04-15,23,2
AG,2020-04-16,23,3
AG,2020-04-17,23,3
AG,2020-04-18,23,3
AG,2020-04-19,23,3
AG,2020-04-20,23,3
AG,2020-04-21,23,3
AG,2020-04-22,24,3
AG,2020-04-23,24,3
AG,2020-04-24,24,3
AG,2020-04-25,24,3
AG,2020-04-26,24,3
AG,2020-04-27,24,3
AG,2020-04-28,24,3
AG,2020-04-29,24,3
AG,2020-04-30,24,3
AG,2020-05-01,25,3
AG,2020-05-02,25,3
AG,2020-05-03,25,3
AG,2020-05-04,25,3
AG,2020-05-05,25,3
AG,2020-05-06,25,3
AG,2020-05-07,25,3
AG,2020-05-08,25,3
AG,2020-05-09,25,3
AG,2020-05-10,25,3
AG,2020-05-11,25,3
AG,2020-05-12,25,3
AG,2020-05-13,25,3
AG,2020-05-14,25,3
AG,2020-05-15,25,3
AG,2020-05-16,25,3
AG,2020-05-17,25,3
AG,2020-05-18,25,3
AG,2020-05-19,25,3
AG,2020-05-20,25,3
AG,2020-05-21,25,3
AG,2020-05-22,25,3
AG,2020-05-23,25,3
AG,2020-05-24,25,3
AG,2020-05-25,25,3
AG,2020-05-26,25,3
AG,2020-05-27,25,3
AG,2020-05-28,25,3
AG,2020-05-29,25,3
AG,2020-05-30,25,3
AG,2020-05-31,26,3
AG,2020-06-01,26,3
AG,2020-06-02,26,3
AG,2020-06-03,26,3
AG,2020-06-04,26,3
AG,2020-06-05,26,3
AG,2020-06-06,26,3
AG,2020-06-07,26,3
AG,2020-06-08,26,3
AG,2020-06-09,26,3
AG,2020-06-10,26,3
AG,2020-06-11,26,3
AG,2020-06-12,26,3
AG,2020-06-13,26,3
AG,2020-06-14,26,3
AG,2020-06-15,26,3
AG,2020-06-16,26,3
AG,2020-06-17,26,3
AG,2020-06-18,26,3
AG,2020-06-19,26,3
AG,2020-06-20,26,3
AG,2020-06-21,26,3
AG,2020-06-22,26,3
AG,2020-06-23,26,3
AG,2020-06-24,65,3
AG,2020-06-25,65,3
AG,2020-06-26,65,3
AG,2020-06-27,65,3
AG,2020-06-28,69,3
AG,2020-06-29,69,3
AG,2020-06-30,69,3
AG,2020-07-01,69,3
AG,2020-07-02,69,3
AG,2020-07-03,69,3
AG,2020-07-04,68,3
AG,2020-07-05,68,3
AG,2020-07-06,70,3
AG,2020-07-07,70,3
AG,2020-07-08,70,3
AG,2020-07-09,73,3
AG,2020-07-10,74,3
AG,2020-07-11,74,3
AG,2020-07-12,74,3
AG,2020-07-13,74,3
AG,2020-07-14,74,3
AG,2020-07-15,74,3
AG,2020-07-16,74,3
AG,2020-07-17,76,3
AG,2020-07-18,76,3
AG,2020-07-19,76,3
AG,2020-07-20,76,3
AG,2020-07-21,76,3
AG,2020-07-22,76,3
AI,2020-03-26,2,0
AI,2020-03-27,2,0
AI,2020-03-28,2,0
AI,2020-03-29,2,0
AI,2020-03-30,2,0
AI,2020-03-31,2,0
AI,2020-04-01,2,0
AI,2020-04-02,3,0
AI,2020-04-03,3,0
AI,2020-04-04,3,0
AI,2020-04-05,3,0
AI,2020-04-06,3,0
AI,2020-04-07,3,0
AI,2020-04-08,3,0
AI,2020-04-09,3,0
AI,2020-04-10,3,0
AI,2020-04-11,3,0
AI,2020-04-12,3,0
AI,2020-04-13,3,0
AI,2020-04-14,3,0
AI,2020-04-15,3,0
AI,2020-04-16,3,0
AI,2020-04-17,3,0
AI,2020-04-18,3,0
AI,2020-04-19,3,0
AI,2020-04-20,3,0
AI,2020-04-21,3,0
AI,2020-04-22,3,0
AI,2020-04-23,3,0
AI,2020-04-24,3,0
AI,2020-04-25,3,0
AI,2020-04-26,3,0
AI,2020-04-27,3,0
AI,2020-04-28,3,0
AI,2020-04-29,3,0
AI,2020-04-30,3,0
AI,2020-05-01,3,0
AI,2020-05-02,3,0
AI,2020-05-03,3,0
AI,2020-05-04,3,0
AI,2020-05-05,3,0
AI,2020-05-06,3,0
AI,2020-05-07,3,0
AI,2020-05-08,3,0
AI,2020-05-09,3,0
AI,2020-05-10,3,0
AI,2020-05-11,3,0
AI,2020-05-12,3,0
AI,2020-05-13,3,0
AI,2020-05-14,3,0
AI,2020-05-15,3,0
AI,2020-05-16,3,0
AI,2020-05-17,3,0
AI,2020-05-18,3,0
AI,2020-05-19,3,0
AI,2020-05-20,3,0
AI,2020-05-21,3,0
AI,2020-05-22,3,0
AI,2020-05-23,3,0
AI,2020-05-24,3,0
AI,2020-05-25,3,0
AI,2020-05-26,3,0
AI,2020-05-27,3,0
AI,2020-05-28,3,0
AI,2020-05-29,3,0
AI,2020-05-30,3,0
AI,2020-05-31,3,0
AI,2020-06-01,3,0
AI,2020-06-02,3,0
AI,2020-06-03,3,0
AI,2020-06-04,3,0
AI,2020-06-05,3,0
AI,2020-06-06,3,0
AI,2020-06-07,3,0
AI,2020-06-08,3,0
AI,2020-06-09,3,0
AI,2020-06-10,3,0
AI,2020-06-11,3,0
AI,2020-06-12,3,0
AI,2020-06-13,3,0
AI,2020-06-14,3,0
AI,2020-06-15,3,0
AI,2020-06-16,3,0
AI,2020-06-17,3,0
AI,2020-06-18,3,0
AI,2020-06-19,3,0
AI,2020-06-20,3,0
AI,2020-06-21,3,0
AI,2020-06-22,3,0
AI,2020-06-23,3,0
AI,2020-06-24,3,0
AI,2020-06-25,3,0
AI,2020-06-26,3,0
AI,2020-06-27,3,0
AI,2020-06-28,3,0
AI,2020-06-29,3,0
AI,2020-06-30,3,0
AI,2020-07-01,3,0
AI,2020-07-02,3,0
AI,2020-07-03,3,0
AI,2020-07-04,3,0
AI,2020-07-05,3,0
AI,2020-07-06,3,0
AI,2020-07-07,3,0
AI,2020-07-08,3,0
AI,2020-07-09,3,0
AI,2020-07-10,3,0
AI,2020-07-11,3,0
AI,2020-07-12,3,0
AI,2020-07-13,3,0
AI,2020-07-14,3,0
AI,2020-07-15,3,0
AI,2020-07-16,3,0
AI,2020-07-17,3,0
AI,2020-07-18,3,0
AI,2020-07-19,3,0
AI,2020-07-20,3,0
AI,2020-07-21,3,0
AI,2020-07-22,3,0
AL,2020-03-09,2,0
AL,2020-03-10,10,0
AL,2020-03-11,15,1
AL,2020-03-12,23,1
AL,2020-03-13,33,1
AL,2020-03-14,38,1
AL,2020-03-15,42,1
AL,2020-03-16,51,1
AL,2020-03-17,55,1
AL,2020-03-18,59,2
AL,2020-03-19,64,2
AL,2020-03-20,70,2
AL,2020-03-21,76,2
AL,2020-03-22,89,2
AL,2020-03-23,104,4
AL,2020-03-24,123,5
AL,2020-03-25,146,5
AL,2020-03-26,174,6
AL,2020-03-27,186,8
AL,2020-03-28,197,10
AL,2020-03-29,212,10
AL,2020-03-30,223,11
AL,2020-03-31,243,15
AL,2020-04-01,259,15
AL,2020-04-02,277,16
AL,2020-04-03,304,17
AL,2020-04-04,333,20
AL,2020-04-05,361,20
AL,2020-04-06,377,21
AL,2020-04-07,383,22
AL,2020-04-08,400,22
AL,2020-04-09,409,23
AL,2020-04-10,416,23
AL,2020-04-11,433,23
AL,2020-04-12,446,23
AL,2020-04-13,467,23
AL,2020-04-14,475,24
AL,2020-04-15,494,25
AL,2020-04-16,518,26
AL,2020-04-17,539,26
AL,2020-04-18,548,26
AL,2020-04-19,562,26
AL,2020-04-20,584,26
AL,2020-04-21,609,26
AL,2020-04-22,634,27
AL,2020-04-23,663,27
AL,2020-04-24,678,27
AL,2020-04-25,712,27
AL,2020-04-26,726,28
AL,2020-04-27,736,28
AL,2020-04-28,750,30
AL,2020-04-29,766,30
AL,2020-04-30,773,31
AL,2020-05-01,782,31
AL,2020-05-02,789,31
AL,2020-05-03,795,31
AL,2020-05-04,803,31
AL,2020-05-05,820,31
AL,2020-05-06,832,31
AL,2020-05-07,842,31
AL,2020-05-08,850,31
AL,2020-05-09,856,31
AL,2020-05-10,868,31
AL,2020-05-11,872,31
AL,2020-05-12,876,31
AL,2020-05-13,880,31
AL,2020-05-14,898,31
AL,2020-05-15,908,31
AL,2020-05-16,918,31
AL,2020-05-17,928,31
AL,2020-05-18,938,31
AL,2020-05-19,949,31
AL,2020-05-20,964,31
AL,2020-05-21,969,31
AL,2020-05-22,981,31
AL,2020-05-23,989,31
AL,2020-05-24,998,32
AL,2020-05-25,1004,32
AL,2020-05-26,1029,33
AL,2020-05-27,1050,33
AL,2020-05-28,1076,33
AL,2020-05-29,1099,33
AL,2020-05-30,1122,33
AL,2020-05-31,1137,33
AL,2020-06-01,1143,33
AL,2020-06-02,1164,33
AL,2020-06-03,1184,33
AL,2020-06-04,1197,33
AL,2020-06-05,1212,33
AL,2020-06-06,1232,34
AL,2020-06-07,1246,34
AL,2020-06-08,1263,34
AL,2020-06-09,1299,34
AL,2020-06-10,1341,34
AL,2020-06-11,1385,35
AL,2020-06-12,1416,36
AL,2020-06-13,1464,36
AL,2020-06-14,1521,36
AL,2020-06-15,1590,36
AL,2020-06-16,1672,37
AL,2020-06-17,1722,38
AL,2020-06-18,1788,39
AL,2020-06-19,1838,42
AL,2020-06-20,1891,43
AL,2020-06-21,1962,44
AL,2020-06-22,1995,44
AL,2020-06-23,2047,45
AL,2020-06-24,2114,47
AL,2020-06-25,2192,49
AL,2020-06-26,2269,51
AL,2020-06-27,2330,53
AL,2020-06-28,2402,55
AL,2020-06-29,2466,58
AL,2020-06-30,2535,62
AL,2020-07-01,2580,65
AL,2020-07-02,2662,69
AL,2020-07-03,2752,72
AL,2020-07-04,2819,74
AL,2020-07-05,2893,76
AL,2020-07-06,2964,79
AL,2020-07-07,3038,81
AL,2020-07-08,3106,83
AL,2020-07-09,3188,83
AL,2020-07-10,3278,85
AL,2020-07-11,3371,89
AL,2020-07-12,3454,93
AL,2020-07-13,3571,95
AL,2020-07-14,3667,97
AL,2020-07-15,3752,101
AL,2020-07-16,3851,104
AL,2020-07-17,3906,107
AL,2020-07-18,4008,111
AL,2020-07-19,4090,112
AL,2020-07-20,4171,113
AL,2020-07-21,4290,117
AL,2020-07-22,4358,120
AM,2020-03-09,1,0
AM,2020-03-10,1,0
AM,2020-03-11,1,0
AM,2020-03-12,6,0
AM,2020-03-13,8,0
AM,2020-03-14,18,0
AM,2020-03-15,26,0
AM,2020-03-16,52,0
AM,2020-03-17,78,0
AM,2020-03-18,102,0
AM,2020-03-19,122,0
AM,2020-03-20,136,0
AM,2020-03-21,160,0
AM,2020-03-22,194,0
AM,2020-03-23,235,0
AM,2020-03-24,249,0
AM,2020-03-25,265,0
AM,2020-03-26,290,1
AM,2020-03-27,329,1
AM,2020-03-28,407,1
AM,2020-03-29,424,3
AM,2020-03-30,482,3
AM,2020-03-31,532,3
AM,2020-04-01,571,4
AM,2020-04-02,663,7
AM,2020-04-03,736,7
AM,2020-04-04,770,7
AM,2020-04-05,822,7
AM,2020-04-06,833,8
AM,2020-04-07,853,8
AM,2020-04-08,881,9
AM,2020-04-09,921,10
AM,2020-04-10,937,12
AM,2020-04-11,967,13
AM,2020-04-12,1013,13
AM,2020-04-13,1039,14
AM,2020-04-14,1067,16
AM,2020-04-15,1111,17
AM,2020-04-16,1159,18
AM,2020-04-17,1201,19
AM,2020-04-18,1248,20
AM,2020-04-19,1291,20
AM,2020-04-20,1339,22
AM,2020-04-21,1401,24
AM,2020-04-22,1473,24
AM,2020-04-23,1523,24
AM,2020-04-24,1596,27
AM,2020-04-25,1677,28
AM,2020-04-26,1746,28
AM,2020-04-27,1808,29
AM,2020-04-28,1867,30
AM,2020-04-29,1932,30
AM,2020-04-30,2066,32
AM,2020-05-01,2148,33
AM,2020-05-02,2273,33
AM,2020-05-03,2386,35
AM,2020-05-04,2507,39
AM,2020-05-05,2619,40
AM,2020-05-06,2782,40
AM,2020-05-07,2884,42
AM,2020-05-08,3029,43
AM,2020-05-09,3175,44
AM,2020-05-10,3313,45
AM,2020-05-11,3392,46
AM,2020-05-12,3538,47
AM,2020-05-13,3718,48
AM,2020-05-14,3860,49
AM,2020-05-15,4052,51
AM,2020-05-16,4245,53
AM,2020-05-17,4437,56
AM,2020-05-18,4630,58
AM,2020-05-19,5041,64
AM,2020-05-20,5271,67
AM,2020-05-21,5606,70
AM,2020-05-22,5928,74
AM,2020-05-23,6302,77
AM,2020-05-24,6661,81
AM,2020-05-25,7113,87
AM,2020-05-26,7402,91
AM,2020-05-27,7774,98
AM,2020-05-28,8216,113
AM,2020-05-29,8676,120
AM,2020-05-30,8927,127
AM,2020-05-31,9282,131
AM,2020-06-01,9492,139
AM,2020-06-02,10009,158
AM,2020-06-03,10524,170
AM,2020-06-04,11221,176
AM,2020-06-05,11817,183
AM,2020-06-06,12364,190
AM,2020-06-07,13130,200
AM,2020-06-08,13325,211
AM,2020-06-09,13675,217
AM,2020-06-10,14103,227
AM,2020-06-11,14669,245
AM,2020-06-12,15281,258
AM,2020-06-13,16004,264
AM,2020-06-14,16667,269
AM,2020-06-15,17064,285
AM,2020-06-16,17489,293
AM,2020-06-17,18033,302
AM,2020-06-18,18698,309
AM,2020-06-19,19157,319
AM,2020-06-20,19708,332
AM,2020-06-21,20268,350
AM,2020-06-22,20588,360
AM,2020-06-23,21006,372
AM,2020-06-24,21717,386
AM,2020-06-25,22488,397
AM,2020-06-26,23247,410
AM,2020-06-27,23909,421
AM,2020-06-28,24645,426
AM,2020-06-29,25127,433
AM,2020-06-30,25542,443
AM,2020-07-01,26065,453
AM,2020-07-02,26658,459
AM,2020-07-03,27320,469
AM,2020-07-04,27900,477
AM,2020-07-05,28606,484
AM,2020-07-06,28936,491
AM,2020-07-07,29285,503
AM,2020-07-08,29820,521
AM,2020-07-09,30346,535
AM,2020-07-10,30903,546
AM,2020-07-11,31392,559
AM,2020-07-12,31969,565
AM,2020-07-13,32151,573
AM,2020-07-14,32490,581
AM,2020-07-15,33005,592
AM,2020-07-16,33559,607
AM,2020-07-17,34001,620
AM,2020-07-18,34462,631
AM,2020-07-19,34877,641
AM,2020-07-20,34981,650
AM,2020-07-21,35254,662
AM,2020-07-22,35693,678
AO,2020-03-20,1,0
AO,2020-03-21,2,0
AO,2020-03-22,2,0
AO,2020-03-23,3,0
AO,2020-03-24,3,0
AO,2020-03-25,3,0
AO,2020-03-26,4,0
AO,2020-03-27,4,0
AO,2020-03-28,5,0
AO,2020-03-29,7,2
AO,2020-03-30,7,2
AO,2020-03-31,7,2
AO,2020-04-01,8,2
AO,2020-04-02,8,2
AO,2020-04-03,8,2
AO,2020-04-04,10,2
AO,2020-04-05,14,2
AO,2020-04-06,16,2
AO,2020-04-07,17,2
AO,2020-04-08,19,2
AO,2020-04-09,19,2
AO,2020-04-10,19,2
AO,2020-04-11,19,2
AO,2020-04-12,19,2
AO,2020-04-13,19,2
AO,2020-04-14,19,2
AO,2020-04-15,19,2
AO,2020-04-16,19,2
AO,2020-04-17,19,2
AO,2020-04-18,24,2
AO,2020-04-19,24,2
AO,2020-04-20,24,2
AO,2020-04-21,24,2
AO,2020-04-22,25,2
AO,2020-04-23,25,2
AO,2020-04-24,25,2
AO,2020-04-25,25,2
AO,2020-04-26,26,2
AO,2020-04-27,27,2
AO,2020-04-28,27,2
